id,cuisine_name,cuisine_id
18124352,North Indian,3492
18408050,North Indian,3492
18454468,North Indian,3492
18451575,North Indian,3492
4092,North Indian,3492
4092, Mughlai,9722
5466,North Indian,3492
18396163,North Indian,3492
18396163, Mughlai,9722
9031,North Indian,3492
18254532,North Indian,3492
18445759,North Indian,3492
310493,North Indian,3492
310493, Mughlai,9722
304713,North Indian,3492
5084,North Indian,3492
306479,North Indian,3492
2966,North Indian,3492
2966, Mughlai,9722
3079,North Indian,3492
3079, Mughlai,9722
312566,North Indian,3492
302497,North Indian,3492
6266,North Indian,3492
9817,North Indian,3492
9817, South Indian,3964
301313,North Indian,3492
18204499,North Indian,3492
18204499, Mughlai,9722
301417,North Indian,3492
301213,North Indian,3492
308994,North Indian,3492
308994, Street Food,8031
312943,North Indian,3492
6095,North Indian,3492
300661,North Indian,3492
300661, Mughlai,9722
9643,North Indian,3492
18453049,North Indian,3492
312000,North Indian,3492
18454568,North Indian,3492
18435314,North Indian,3492
18455553,North Indian,3492
18418234,North Indian,3492
18446496,North Indian,3492
18421462,North Indian,3492
18472628,North Indian,3492
18378015,North Indian,3492
18435787,North Indian,3492
309793,North Indian,3492
309793, Mughlai,9722
311263,North Indian,3492
311263, Mughlai,9722
18378025,North Indian,3492
312864,North Indian,3492
18440175,North Indian,3492
18441696,North Indian,3492
306656,North Indian,3492
18421495,North Indian,3492
309495,North Indian,3492
2315,North Indian,3492
309498,North Indian,3492
309498, Mughlai,9722
311194,North Indian,3492
311194, Mughlai,9722
1205,North Indian,3492
1205, Mithai,4299
8517,North Indian,3492
311199,North Indian,3492
18449949,North Indian,3492
18244429,North Indian,3492
18289272,North Indian,3492
303590,North Indian,3492
18017248,North Indian,3492
18376484,North Indian,3492
6120,North Indian,3492
18107855,North Indian,3492
18107855, Mughlai,9722
6248,North Indian,3492
6252,North Indian,3492
6206,North Indian,3492
302418,North Indian,3492
302418, Mughlai,9722
302433,North Indian,3492
302433, Mughlai,9722
302396,North Indian,3492
302396, Mughlai,9722
303906,North Indian,3492
6219,North Indian,3492
18377912,North Indian,3492
18343904,North Indian,3492
18380146,North Indian,3492
18377888,North Indian,3492
18418243,North Indian,3492
302424,North Indian,3492
18258510,North Indian,3492
18258510, Mughlai,9722
18281964,North Indian,3492
311253,North Indian,3492
6237,North Indian,3492
6237, Mughlai,9722
18420694,North Indian,3492
18420694, Mughlai,9722
18424661,North Indian,3492
18421492,North Indian,3492
18421492, Biryani,7287
18292453,North Indian,3492
305386,North Indian,3492
305386, Mughlai,9722
18445361,North Indian,3492
18377901,North Indian,3492
18377901, South Indian,3964
304092,North Indian,3492
5448,North Indian,3492
18375390,North Indian,3492
311248,North Indian,3492
18371398,North Indian,3492
18371398, South Indian,3964
18457050,North Indian,3492
2399,North Indian,3492
300501,North Indian,3492
300501, Mughlai,9722
310732,North Indian,3492
310732, Biryani,7287
307006,North Indian,3492
1106,North Indian,3492
4021,North Indian,3492
4021, Mughlai,9722
300473,North Indian,3492
300473, Mughlai,9722
1904,North Indian,3492
306096,North Indian,3492
3918,North Indian,3492
9552,North Indian,3492
9552, Mughlai,9722
18204820,North Indian,3492
978,North Indian,3492
978, Mughlai,9722
974,North Indian,3492
974, Mughlai,9722
301817,North Indian,3492
309435,North Indian,3492
309435, Mughlai,9722
18249097,North Indian,3492
313006,North Indian,3492
313006, Mughlai,9722
304586,North Indian,3492
18236975,North Indian,3492
18342574,North Indian,3492
9251,North Indian,3492
304393,North Indian,3492
9269,North Indian,3492
5483,North Indian,3492
8957,North Indian,3492
18017240,North Indian,3492
9176,North Indian,3492
305699,North Indian,3492
7484,North Indian,3492
18378051,North Indian,3492
304831,North Indian,3492
304782,North Indian,3492
7416,North Indian,3492
18358184,North Indian,3492
18358184, Mughlai,9722
7419,North Indian,3492
18241874,North Indian,3492
18241874, Mughlai,9722
18241874, Awadhi,3766
301927,North Indian,3492
300485,North Indian,3492
18375378,North Indian,3492
18375378, South Indian,3964
311379,North Indian,3492
311379, Mughlai,9722
300335,North Indian,3492
300335, Mughlai,9722
308107,North Indian,3492
3980,North Indian,3492
311945,North Indian,3492
18350101,North Indian,3492
3967,North Indian,3492
3967, Mughlai,9722
2958,North Indian,3492
2958, Mughlai,9722
1054,North Indian,3492
1054, Mughlai,9722
18445790,North Indian,3492
837,North Indian,3492
837, Mughlai,9722
7427,North Indian,3492
308051,North Indian,3492
308051, Mughlai,9722
311383,North Indian,3492
7342,North Indian,3492
301242,North Indian,3492
301242, Mughlai,9722
18245274,North Indian,3492
6658,North Indian,3492
18424579,North Indian,3492
312023,North Indian,3492
312023, Mughlai,9722
301836,North Indian,3492
18272352,North Indian,3492
305552,North Indian,3492
18352176,North Indian,3492
18430909,North Indian,3492
308080,North Indian,3492
18355146,North Indian,3492
4454,North Indian,3492
4454, Mughlai,9722
302089,North Indian,3492
310273,North Indian,3492
18460328,North Indian,3492
308868,North Indian,3492
5774,North Indian,3492
312171,North Indian,3492
4793,North Indian,3492
18378048,North Indian,3492
308732,North Indian,3492
308732, Mughlai,9722
18462584,North Indian,3492
18462584, Mughlai,9722
18462584, Biryani,7287
18481295,North Indian,3492
18500652,North Indian,3492
306153,North Indian,3492
305670,North Indian,3492
305670, Mughlai,9722
18425765,North Indian,3492
18294226,North Indian,3492
305662,North Indian,3492
305662, Mughlai,9722
305662, Biryani,7287
3346,North Indian,3492
3346, Mughlai,9722
18361762,North Indian,3492
18361762, Mughlai,9722
18424627,North Indian,3492
18424627, Mughlai,9722
1654,North Indian,3492
1654, Mughlai,9722
1145,North Indian,3492
18352277,North Indian,3492
18352277, Mughlai,9722
18216898,North Indian,3492
309451,North Indian,3492
18423890,North Indian,3492
18423890, Mughlai,9722
18419894,North Indian,3492
5190,North Indian,3492
5190, Mughlai,9722
18472449,North Indian,3492
18144467,North Indian,3492
18471335,North Indian,3492
18352271,North Indian,3492
313047,North Indian,3492
313047, Street Food,8031
313047, Beverages,1848
18408063,North Indian,3492
18408063, Mughlai,9722
4719,North Indian,3492
4719, Mughlai,9722
303209,North Indian,3492
18349898,North Indian,3492
18312606,North Indian,3492
18384132,North Indian,3492
18354658,North Indian,3492
18311953,North Indian,3492
18489513,North Indian,3492
18340217,North Indian,3492
18340217, Mughlai,9722
836,North Indian,3492
836, Mughlai,9722
305996,North Indian,3492
305996, Mughlai,9722
8351,North Indian,3492
8151,North Indian,3492
8151, Mughlai,9722
18258162,North Indian,3492
18462602,North Indian,3492
312783,North Indian,3492
312783, Mughlai,9722
18217007,North Indian,3492
312175,North Indian,3492
312175, South Indian,3964
3143,North Indian,3492
18429379,North Indian,3492
18156287,North Indian,3492
4518,North Indian,3492
2799,North Indian,3492
2799, Mughlai,9722
5757,North Indian,3492
304496,North Indian,3492
8110,North Indian,3492
8110, Street Food,8031
8105,North Indian,3492
312463,North Indian,3492
309693,North Indian,3492
309693, Mughlai,9722
5755,North Indian,3492
447,North Indian,3492
8065,North Indian,3492
311229,North Indian,3492
8072,North Indian,3492
18292451,North Indian,3492
18292451, Mughlai,9722
18485826,North Indian,3492
18485826, South Indian,3964
301116,North Indian,3492
18382366,North Indian,3492
18382366, Mughlai,9722
18432027,North Indian,3492
166,North Indian,3492
166, Mughlai,9722
18272353,North Indian,3492
18272353, Mughlai,9722
4248,North Indian,3492
4248, Mughlai,9722
18237334,North Indian,3492
1226,North Indian,3492
1226, Mughlai,9722
307724,North Indian,3492
18157374,North Indian,3492
312978,North Indian,3492
18204467,North Indian,3492
18204467, South Indian,3964
18428215,North Indian,3492
18381674,North Indian,3492
18381674, Mughlai,9722
309088,North Indian,3492
309088, Mughlai,9722
309088, Biryani,7287
18377587,North Indian,3492
18377587, South Indian,3964
307719,North Indian,3492
18432192,North Indian,3492
18383448,North Indian,3492
490,North Indian,3492
490, Mughlai,9722
18336495,North Indian,3492
18336495, Mughlai,9722
18478962,North Indian,3492
1460,North Indian,3492
1460, Mughlai,9722
18258491,North Indian,3492
18291227,North Indian,3492
18349905,North Indian,3492
18349905, Mughlai,9722
18440171,North Indian,3492
18421515,North Indian,3492
18472419,North Indian,3492
18472419, Biryani,7287
2025,North Indian,3492
2025, Mughlai,9722
307447,North Indian,3492
307447, Mughlai,9722
300955,North Indian,3492
300955, Rajasthani,8224
18332051,North Indian,3492
18332051, Mughlai,9722
18450749,North Indian,3492
18441667,North Indian,3492
18441667, Mughlai,9722
18439535,North Indian,3492
18439535, Mughlai,9722
18439535, Mughlai,9722
308763,North Indian,3492
18387305,North Indian,3492
18387305, South Indian,3964
18381258,North Indian,3492
18381258, South Indian,3964
18499456,North Indian,3492
18499456, Mughlai,9722
18420881,North Indian,3492
18419879,North Indian,3492
18419879, Mughlai,9722
18281160,North Indian,3492
18252385,North Indian,3492
18252385, Mughlai,9722
18157400,North Indian,3492
18157400, Mughlai,9722
18057810,North Indian,3492
310208,North Indian,3492
18378014,North Indian,3492
18322612,North Indian,3492
18322612, Mughlai,9722
18378765,North Indian,3492
18378765, Healthy Food,5129
18378765, Rajasthani,8224
18373828,North Indian,3492
18480216,North Indian,3492
306023,North Indian,3492
306023, Mughlai,9722
18432195,North Indian,3492
18432195, Biryani,7287
828,North Indian,3492
828, Mughlai,9722
2483,North Indian,3492
2483, Mughlai,9722
18439524,North Indian,3492
18439524, Mughlai,9722
311228,North Indian,3492
5702,North Indian,3492
304502,North Indian,3492
18393406,North Indian,3492
18375383,North Indian,3492
6226,North Indian,3492
18430895,North Indian,3492
18433542,North Indian,3492
18433542, Mughlai,9722
18126119,North Indian,3492
18432196,North Indian,3492
18432232,North Indian,3492
18492041,North Indian,3492
5776,North Indian,3492
5776, Street Food,8031
18451823,North Indian,3492
18378580,North Indian,3492
18378580, Biryani,7287
18415381,North Indian,3492
18424868,North Indian,3492
18492086,North Indian,3492
1683,North Indian,3492
1683, Mughlai,9722
18332053,North Indian,3492
18332053, Mughlai,9722
18431190,North Indian,3492
18382362,North Indian,3492
18474432,North Indian,3492
18276998,North Indian,3492
18393840,North Indian,3492
18393840, Mughlai,9722
18381249,North Indian,3492
18381249, Mughlai,9722
18133476,North Indian,3492
18409725,North Indian,3492
18409725, Mughlai,9722
18409725, Hyderabadi,3594
782,North Indian,3492
18375411,North Indian,3492
5046,North Indian,3492
5046, Asian,9386
17953909,North Indian,3492
308390,North Indian,3492
308390, Mughlai,9722
18391176,North Indian,3492
310799,North Indian,3492
18241877,North Indian,3492
18241877, Mughlai,9722
307678,North Indian,3492
307678, Street Food,8031
8689,North Indian,3492
8689, Mughlai,9722
18249082,North Indian,3492
18249082, Biryani,7287
2595,North Indian,3492
2595, Mughlai,9722
2595, Biryani,7287
18260641,North Indian,3492
18260641, Mughlai,9722
306028,North Indian,3492
306028, Mughlai,9722
306028, Biryani,7287
306028, Bengali,8473
9596,North Indian,3492
9596, Mughlai,9722
2601,North Indian,3492
2601, Street Food,8031
18466740,North Indian,3492
18466740, Mughlai,9722
18466740, Korean,8023
18466740, Tibetan,1208
18466740, Nepalese,6069
3541,North Indian,3492
3541, Mughlai,9722
9529,North Indian,3492
9529, Street Food,8031
3686,North Indian,3492
3686, Mithai,4299
313408,North Indian,3492
18124387,North Indian,3492
18124387, South Indian,3964
18392211,North Indian,3492
18446413,North Indian,3492
18476542,North Indian,3492
18499459,North Indian,3492
309134,North Indian,3492
310829,North Indian,3492
310829, Mughlai,9722
18311926,North Indian,3492
312665,North Indian,3492
308191,North Indian,3492
308191, Biryani,7287
301989,North Indian,3492
7857,North Indian,3492
18252369,North Indian,3492
18252369, Mughlai,9722
18228895,North Indian,3492
18228895, Mughlai,9722
18452403,North Indian,3492
18452403, Mughlai,9722
18458625,North Indian,3492
18492050,North Indian,3492
18492050, Mughlai,9722
18425740,North Indian,3492
6834,North Indian,3492
18383525,North Indian,3492
18383525, Mughlai,9722
17977759,North Indian,3492
302037,North Indian,3492
18399220,North Indian,3492
6835,North Indian,3492
302044,North Indian,3492
18449666,North Indian,3492
18489522,North Indian,3492
18489522, South Indian,3964
310632,North Indian,3492
310632, Street Food,8031
310632, Mithai,4299
302256,North Indian,3492
18312631,North Indian,3492
18481290,North Indian,3492
18449658,North Indian,3492
18432664,North Indian,3492
303779,North Indian,3492
18377449,North Indian,3492
18472646,North Indian,3492
18222581,North Indian,3492
9178,North Indian,3492
18306531,North Indian,3492
301730,North Indian,3492
301729,North Indian,3492
304114,North Indian,3492
304114, Mughlai,9722
309654,North Indian,3492
18446428,North Indian,3492
5010,North Indian,3492
18472418,North Indian,3492
18472418, Mughlai,9722
18472429,North Indian,3492
8318,North Indian,3492
18270379,North Indian,3492
18270379, Mughlai,9722
18287397,North Indian,3492
18204479,North Indian,3492
18273628,North Indian,3492
5005,North Indian,3492
8128,North Indian,3492
8128, Mughlai,9722
301170,North Indian,3492
18466931,North Indian,3492
9824,North Indian,3492
9824, Mughlai,9722
8320,North Indian,3492
1430,North Indian,3492
6150,North Indian,3492
18471260,North Indian,3492
306962,North Indian,3492
18466980,North Indian,3492
18439547,North Indian,3492
305618,North Indian,3492
305618, Mughlai,9722
18482753,North Indian,3492
18471327,North Indian,3492
18471327, Mughlai,9722
18133510,North Indian,3492
4931,North Indian,3492
4931, South Indian,3964
4931, Rajasthani,8224
4931, Gujarati,2843
18037826,North Indian,3492
18037826, Mughlai,9722
18446418,North Indian,3492
18446418, Mughlai,9722
18107870,North Indian,3492
18107870, Mughlai,9722
18380159,North Indian,3492
313089,North Indian,3492
2100702,North Indian,3492
18400746,North Indian,3492
18400746, Mughlai,9722
2786,North Indian,3492
2786, Mughlai,9722
2787,North Indian,3492
2787, Mughlai,9722
18124357,North Indian,3492
345,North Indian,3492
345, Mughlai,9722
308261,North Indian,3492
308261, South Indian,3964
18396171,North Indian,3492
18322644,North Indian,3492
18322644, Mughlai,9722
18294230,North Indian,3492
756,North Indian,3492
756, Mughlai,9722
309838,North Indian,3492
309838, Mughlai,9722
18157416,North Indian,3492
18421051,North Indian,3492
3479,North Indian,3492
18414496,North Indian,3492
18414496, Mithai,4299
18273617,North Indian,3492
18388133,North Indian,3492
9884,North Indian,3492
18322518,North Indian,3492
18322518, Mughlai,9722
2245,North Indian,3492
2245, Street Food,8031
2245, Mithai,4299
924,North Indian,3492
924, Mughlai,9722
18303863,North Indian,3492
18303863, Mughlai,9722
301325,North Indian,3492
304546,North Indian,3492
307025,North Indian,3492
3547,North Indian,3492
3547, Mughlai,9722
18425751,North Indian,3492
310430,North Indian,3492
310430, Mughlai,9722
304211,North Indian,3492
300888,North Indian,3492
310102,North Indian,3492
18458302,North Indian,3492
18286922,North Indian,3492
9622,North Indian,3492
9622, Mughlai,9722
2211,North Indian,3492
302811,North Indian,3492
309648,North Indian,3492
309648, Biryani,7287
801,North Indian,3492
4924,North Indian,3492
4924, Mughlai,9722
443,North Indian,3492
443, Mughlai,9722
18424905,North Indian,3492
18429161,North Indian,3492
18410302,North Indian,3492
18425148,North Indian,3492
18264993,North Indian,3492
307696,North Indian,3492
300887,North Indian,3492
300887, Mughlai,9722
9569,North Indian,3492
9569, Mughlai,9722
18356797,North Indian,3492
18356797, Mithai,4299
18268344,North Indian,3492
309219,North Indian,3492
312972,North Indian,3492
312972, Biryani,7287
7362,North Indian,3492
302475,North Indian,3492
18312623,North Indian,3492
18432219,North Indian,3492
18432219, Mughlai,9722
18415370,North Indian,3492
18489832,North Indian,3492
18489836,North Indian,3492
18489852,North Indian,3492
18423905,North Indian,3492
310408,North Indian,3492
310408, Mughlai,9722
18381663,North Indian,3492
18381663, Mughlai,9722
308347,North Indian,3492
7715,North Indian,3492
7686,North Indian,3492
305621,North Indian,3492
305621, Mughlai,9722
9218,North Indian,3492
18368020,North Indian,3492
302175,North Indian,3492
18369751,North Indian,3492
18228878,North Indian,3492
7807,North Indian,3492
7807, South Indian,3964
18486845,North Indian,3492
18489530,North Indian,3492
18352268,North Indian,3492
18352180,North Indian,3492
1862,North Indian,3492
1862, Street Food,8031
309531,North Indian,3492
305514,North Indian,3492
18432849,North Indian,3492
18432849, Mughlai,9722
18470757,North Indian,3492
18355145,North Indian,3492
18355143,North Indian,3492
18355147,North Indian,3492
18354987,North Indian,3492
18492960,North Indian,3492
18390309,North Indian,3492
3371,North Indian,3492
3371, South Indian,3964
3371, Street Food,8031
3371, Mithai,4299
3003,North Indian,3492
3003, Mughlai,9722
308286,North Indian,3492
308286, Mughlai,9722
3637,North Indian,3492
3637, Mughlai,9722
9971,North Indian,3492
9971, Mughlai,9722
3170,North Indian,3492
307032,North Indian,3492
307032, Mughlai,9722
18292485,North Indian,3492
18292485, Mughlai,9722
18292485, Biryani,7287
18431179,North Indian,3492
18431179, Mughlai,9722
302438,North Indian,3492
302438, Mughlai,9722
302438, South Indian,3964
18358669,North Indian,3492
18358667,North Indian,3492
18358667, Street Food,8031
18227685,North Indian,3492
18227685, South Indian,3964
311078,North Indian,3492
304091,North Indian,3492
304091, Mughlai,9722
18144464,North Indian,3492
18336488,North Indian,3492
18336488, Mughlai,9722
1800,North Indian,3492
1800, Mughlai,9722
18380361,North Indian,3492
18458647,North Indian,3492
18458647, Mughlai,9722
300584,North Indian,3492
300591,North Indian,3492
18361765,North Indian,3492
18361779,North Indian,3492
18449661,North Indian,3492
18241864,North Indian,3492
18449664,North Indian,3492
300595,North Indian,3492
307485,North Indian,3492
307485, Mughlai,9722
302272,North Indian,3492
3118,North Indian,3492
18273527,North Indian,3492
5949,North Indian,3492
302173,North Indian,3492
6283,North Indian,3492
6283, Mughlai,9722
18446423,North Indian,3492
18446423, Mughlai,9722
18375413,North Indian,3492
1192,North Indian,3492
18412952,North Indian,3492
18412952, South Indian,3964
18412952, Street Food,8031
5460,North Indian,3492
9160,North Indian,3492
18128897,North Indian,3492
18128897, South Indian,3964
9157,North Indian,3492
18235302,North Indian,3492
306380,North Indian,3492
18272386,North Indian,3492
18272386, South Indian,3964
18292472,North Indian,3492
18449640,North Indian,3492
18449640, South Indian,3964
18288623,North Indian,3492
18492527,North Indian,3492
18492527, Mughlai,9722
4065,North Indian,3492
18395106,North Indian,3492
6953,North Indian,3492
5767,North Indian,3492
308950,North Indian,3492
18455511,North Indian,3492
9442,North Indian,3492
18455513,North Indian,3492
18455513, Mughlai,9722
18124389,North Indian,3492
18361755,North Indian,3492
301287,North Indian,3492
6667,North Indian,3492
9001,North Indian,3492
9001, Mughlai,9722
310982,North Indian,3492
310982, Mughlai,9722
18264447,North Indian,3492
18264447, Mughlai,9722
9392,North Indian,3492
9392, Mughlai,9722
18449788,North Indian,3492
311009,North Indian,3492
18363051,North Indian,3492
18363051, Mughlai,9722
310965,North Indian,3492
18418278,North Indian,3492
18418268,North Indian,3492
1267,North Indian,3492
9792,North Indian,3492
9792, Mughlai,9722
8940,North Indian,3492
8961,North Indian,3492
8961, Mughlai,9722
313443,North Indian,3492
313443, Mughlai,9722
18363074,North Indian,3492
307426,North Indian,3492
307426, Finger Food,9938
2047,North Indian,3492
2047, Mughlai,9722
311077,North Indian,3492
18378035,North Indian,3492
18124346,North Indian,3492
311037,North Indian,3492
301316,North Indian,3492
18424632,North Indian,3492
18378032,North Indian,3492
18209806,North Indian,3492
18429577,North Indian,3492
312942,North Indian,3492
6079,North Indian,3492
309489,North Indian,3492
309489, South Indian,3964
305565,North Indian,3492
2316,North Indian,3492
18014143,North Indian,3492
18255168,North Indian,3492
313381,North Indian,3492
309483,North Indian,3492
308253,North Indian,3492
304957,North Indian,3492
312715,North Indian,3492
312715, Mughlai,9722
4682,North Indian,3492
4682, Mughlai,9722
6107,North Indian,3492
313139,North Indian,3492
18336477,North Indian,3492
18441669,North Indian,3492
18396955,North Indian,3492
6249,North Indian,3492
6127,North Indian,3492
6127, Mughlai,9722
18435311,North Indian,3492
302369,North Indian,3492
18332676,North Indian,3492
18378026,North Indian,3492
18126077,North Indian,3492
18357972,North Indian,3492
474,North Indian,3492
474, Mughlai,9722
4677,North Indian,3492
4677, Mughlai,9722
18303432,North Indian,3492
18303432, Mughlai,9722
302471,North Indian,3492
304090,North Indian,3492
18352209,North Indian,3492
18352209, Awadhi,3766
8672,North Indian,3492
312858,North Indian,3492
312858, Mughlai,9722
18424650,North Indian,3492
18424202,North Indian,3492
18424638,North Indian,3492
18424656,North Indian,3492
18423889,North Indian,3492
18424640,North Indian,3492
300561,North Indian,3492
300561, Mughlai,9722
18381639,North Indian,3492
301857,North Indian,3492
301823,North Indian,3492
301823, Mughlai,9722
18427235,North Indian,3492
307861,North Indian,3492
6978,North Indian,3492
305723,North Indian,3492
9026,North Indian,3492
9026, Mughlai,9722
300257,North Indian,3492
300257, Mughlai,9722
8864,North Indian,3492
7534,North Indian,3492
1924,North Indian,3492
308101,North Indian,3492
308101, Street Food,8031
306250,North Indian,3492
306250, Mughlai,9722
307730,North Indian,3492
5664,North Indian,3492
301842,North Indian,3492
18371401,North Indian,3492
18420427,North Indian,3492
308110,North Indian,3492
303350,North Indian,3492
303350, Mughlai,9722
18317507,North Indian,3492
18261678,North Indian,3492
303497,North Indian,3492
9271,North Indian,3492
18430569,North Indian,3492
18430569, Mughlai,9722
18432200,North Indian,3492
18471235,North Indian,3492
18354672,North Indian,3492
18261161,North Indian,3492
18261161, Mughlai,9722
18017260,North Indian,3492
18312665,North Indian,3492
306177,North Indian,3492
18464641,North Indian,3492
18175322,North Indian,3492
18175322, Mughlai,9722
301885,North Indian,3492
18431183,North Indian,3492
301925,North Indian,3492
18312572,North Indian,3492
18379474,North Indian,3492
18472416,North Indian,3492
18232113,North Indian,3492
4801,North Indian,3492
300321,North Indian,3492
300321, Mughlai,9722
18491227,North Indian,3492
18491227, Rajasthani,8224
18491227, Gujarati,2843
304531,North Indian,3492
4683,North Indian,3492
3966,North Indian,3492
1959,North Indian,3492
1959, Mughlai,9722
304093,North Indian,3492
304093, Mughlai,9722
18418237,North Indian,3492
304212,North Indian,3492
3972,North Indian,3492
1120,North Indian,3492
300416,North Indian,3492
300416, Street Food,8031
8688,North Indian,3492
7409,North Indian,3492
7409, Beverages,1848
303595,North Indian,3492
303595, Mughlai,9722
6308,North Indian,3492
6308, Mughlai,9722
302302,North Indian,3492
309629,North Indian,3492
309629, Mughlai,9722
3108,North Indian,3492
300695,North Indian,3492
307940,North Indian,3492
3173,North Indian,3492
3173, Mughlai,9722
18430907,North Indian,3492
18455547,North Indian,3492
973,North Indian,3492
9517,North Indian,3492
304319,North Indian,3492
305866,North Indian,3492
5964,North Indian,3492
5964, Mughlai,9722
308862,North Indian,3492
18429180,North Indian,3492
302103,North Indian,3492
302103, Mughlai,9722
18034071,North Indian,3492
312041,North Indian,3492
5412,North Indian,3492
302047,North Indian,3492
306185,North Indian,3492
5470,North Indian,3492
302729,North Indian,3492
18246995,North Indian,3492
300472,North Indian,3492
300472, Mughlai,9722
18247014,North Indian,3492
18247014, South Indian,3964
18355037,North Indian,3492
18355037, Mughlai,9722
18365391,North Indian,3492
18277000,North Indian,3492
18277000, Mughlai,9722
18336180,North Indian,3492
18336180, Mughlai,9722
311579,North Indian,3492
309883,North Indian,3492
3213,North Indian,3492
3213, Mughlai,9722
3213, South Indian,3964
3213, Street Food,8031
3213, Rajasthani,8224
301278,North Indian,3492
18237324,North Indian,3492
18233576,North Indian,3492
18233576, Mughlai,9722
302184,North Indian,3492
18224536,North Indian,3492
18224536, Asian,9386
18224536, Rajasthani,8224
18365994,North Indian,3492
18365994, Mughlai,9722
18365994, Biryani,7287
303100,North Indian,3492
303100, Mughlai,9722
18339049,North Indian,3492
18339049, Mughlai,9722
18403465,North Indian,3492
2064,North Indian,3492
2064, Mughlai,9722
9169,North Indian,3492
18461280,North Indian,3492
18463967,North Indian,3492
18350138,North Indian,3492
18427204,North Indian,3492
18391133,North Indian,3492
18391145,North Indian,3492
18421451,North Indian,3492
18463969,North Indian,3492
18277216,North Indian,3492
18352171,North Indian,3492
18458319,North Indian,3492
18306553,North Indian,3492
308113,North Indian,3492
18157408,North Indian,3492
18423797,North Indian,3492
305140,North Indian,3492
18495252,North Indian,3492
18495252, South Indian,3964
18464618,North Indian,3492
18352682,North Indian,3492
18408031,North Indian,3492
18408031, Mughlai,9722
18408031, Biryani,7287
18237941,North Indian,3492
18237941, Mughlai,9722
18232128,North Indian,3492
18232128, Street Food,8031
18232128, Mithai,4299
309377,North Indian,3492
309377, Mughlai,9722
18014135,North Indian,3492
18346735,North Indian,3492
18346735, Mughlai,9722
18346735, South Indian,3964
18393708,North Indian,3492
7096,North Indian,3492
309341,North Indian,3492
18124368,North Indian,3492
5004,North Indian,3492
5004, South Indian,3964
5004, Street Food,8031
5004, Mithai,4299
4154,North Indian,3492
4154, Mughlai,9722
285,North Indian,3492
7573,North Indian,3492
7573, Mughlai,9722
9742,North Indian,3492
9742, Mughlai,9722
301509,North Indian,3492
301509, Mughlai,9722
18281983,North Indian,3492
313035,North Indian,3492
313035, Mughlai,9722
304510,North Indian,3492
18258742,North Indian,3492
304493,North Indian,3492
18450369,North Indian,3492
5761,North Indian,3492
5760,North Indian,3492
5700,North Indian,3492
308670,North Indian,3492
8109,North Indian,3492
8108,North Indian,3492
304254,North Indian,3492
8062,North Indian,3492
309499,North Indian,3492
18082236,North Indian,3492
18441772,North Indian,3492
18126101,North Indian,3492
18431193,North Indian,3492
18431193, Mughlai,9722
18156065,North Indian,3492
18499455,North Indian,3492
311649,North Indian,3492
311649, Mughlai,9722
1735,North Indian,3492
1735, Mughlai,9722
18446503,North Indian,3492
18357543,North Indian,3492
18323760,North Indian,3492
18323760, Mughlai,9722
310609,North Indian,3492
18419893,North Indian,3492
18419893, Mughlai,9722
307720,North Indian,3492
307720, Street Food,8031
18252573,North Indian,3492
18252573, Mughlai,9722
304484,North Indian,3492
18287399,North Indian,3492
18287399, Mughlai,9722
18368602,North Indian,3492
18433898,North Indian,3492
18433903,North Indian,3492
18481312,North Indian,3492
18481312, Mughlai,9722
18430884,North Indian,3492
18361198,North Indian,3492
18361198, Mughlai,9722
18376508,North Indian,3492
18376508, Mughlai,9722
18291236,North Indian,3492
18381224,North Indian,3492
18381224, Mughlai,9722
18426112,North Indian,3492
18337921,North Indian,3492
18421059,North Indian,3492
313049,North Indian,3492
300958,North Indian,3492
311256,North Indian,3492
18382564,North Indian,3492
18388148,North Indian,3492
18491387,North Indian,3492
18322688,North Indian,3492
18244407,North Indian,3492
18368771,North Indian,3492
18391059,North Indian,3492
313502,North Indian,3492
18382348,North Indian,3492
18424588,North Indian,3492
18439544,North Indian,3492
18468948,North Indian,3492
18468948, South Indian,3964
18468948, Street Food,8031
18394367,North Indian,3492
18441559,North Indian,3492
18277008,North Indian,3492
18469933,North Indian,3492
18206836,North Indian,3492
18410832,North Indian,3492
2200000,North Indian,3492
306319,North Indian,3492
306319, Mughlai,9722
306319, Biryani,7287
2742,North Indian,3492
18082630,North Indian,3492
18384138,North Indian,3492
3238,North Indian,3492
3238, Mughlai,9722
306779,North Indian,3492
18354969,North Indian,3492
18354969, Mughlai,9722
18374707,North Indian,3492
18374707, Mughlai,9722
18265689,North Indian,3492
18265689, Bengali,8473
3685,North Indian,3492
3685, Mughlai,9722
18361752,North Indian,3492
18356776,North Indian,3492
18362795,North Indian,3492
309680,North Indian,3492
309680, Mughlai,9722
300013,North Indian,3492
2616,North Indian,3492
18208924,North Indian,3492
18423135,North Indian,3492
18424902,North Indian,3492
18427218,North Indian,3492
18352684,North Indian,3492
18425738,North Indian,3492
18425757,North Indian,3492
7332,North Indian,3492
9579,North Indian,3492
9579, Street Food,8031
311150,North Indian,3492
311150, Mughlai,9722
307283,North Indian,3492
4325,North Indian,3492
302938,North Indian,3492
9992,North Indian,3492
312372,North Indian,3492
312372, Mughlai,9722
6202,North Indian,3492
8987,North Indian,3492
18472678,North Indian,3492
18180072,North Indian,3492
18358663,North Indian,3492
18416845,North Indian,3492
