id,name,location.address,location.locality,location.city,location.city_id,location.latitude,location.longitude,location.zipcode,location.country_id,location.locality_verbose,switch_to_order_menu,cuisines,average_cost_for_two,price_range,currency,user_rating.aggregate_rating,user_rating.rating_text,user_rating.rating_color,user_rating.votes,has_online_delivery,is_delivering_now,has_table_booking
8216,Baker's Byte,"42/A2, Ground Floor, Safdarjung Enclave, Safdarjung, New Delhi",Safdarjung,New Delhi,1,28.5638305556,77.1949611111,0,1,"Safdarjung, New Delhi",0,Fast Food,200,1,Rs.,3.3,Average,CDD614,34,0,0,0
18384121,Bamboo Hut,"298 Humayunpur, B6 DDA Market, Safdarjung, New Delhi",Safdarjung,New Delhi,1,28.559151,77.195856,,1,"Safdarjung, New Delhi",0,"Naga, Tibetan",500,2,Rs.,3.4,Average,CDD614,15,1,0,0
300235,PVR Bhojanalay,"117/1, Main IGNOU Road, Neb Sarai, Sainik Farms, New Delhi",Sainik Farms,New Delhi,1,28.507634,77.2000801,0,1,"Sainik Farms, New Delhi",0,"Street Food, North Indian",100,1,Rs.,2.7,Average,FFBA00,17,0,0,0
18428536,Big Belly Burger,"Freedom Fighter Enclave, Opposite Gate 3, Neb Sarai, Ignou Road, Sainik Farms, New Delhi",Sainik Farms,New Delhi,1,28.509106,77.201128,,1,"Sainik Farms, New Delhi",0,Fast Food,200,1,Rs.,2.7,Average,FFBA00,6,1,0,0
302326,Puja Sandwich House,"Main IGNOU Road, Neb Sarai, Sainik Farms, New Delhi",Sainik Farms,New Delhi,1,28.5079027778,77.2001805556,,1,"Sainik Farms, New Delhi",0,Fast Food,300,1,Rs.,2.7,Average,FFBA00,16,0,0,0
309192,The Bake Studio,"A/56, Freedom Fighter Enclave, IGNOU Road, Sainik Farms, New Delhi",Sainik Farms,New Delhi,1,28.5098832,77.2017569,,1,"Sainik Farms, New Delhi",0,"Bakery, Desserts",450,1,Rs.,3.1,Average,CDD614,12,0,0,0
300236,Bikaner Misthan,"A-96, MB Road, Saiyad Ul Ajaib, Sainik Farms, New Delhi",Sainik Farms,New Delhi,1,28.5203762,77.2030121,0,1,"Sainik Farms, New Delhi",0,"Mithai, Street Food, North Indian, South Indian, Chinese",350,1,Rs.,2.7,Average,FFBA00,16,0,0,0
300231,Bikaner Choice,"Shop 10, Sudan Singh Market, Saiyad Ul Ajaib, Sainik Farms, New Delhi",Sainik Farms,New Delhi,1,28.5144262,77.2051326,0,1,"Sainik Farms, New Delhi",0,"Mithai, Street Food",100,1,Rs.,2.8,Average,FFBA00,14,0,0,0
18303837,Da Yummy Pizza,"114/2, IGNOU Road, Neb Sarai, New Delhi",Sainik Farms,New Delhi,1,28.5082029881,77.2003715113,,1,"Sainik Farms, New Delhi",0,"Pizza, Fast Food",500,2,Rs.,2.7,Average,FFBA00,4,1,0,0
18488864,PIE,"A-2, Paryavaran Complex, IGNOU Road, Neb Sarai, Sainik Farms, New Delhi",Sainik Farms,New Delhi,1,28.5146564924,77.2033505363,,1,"Sainik Farms, New Delhi",0,"Desserts, Ice Cream, Pizza",250,1,Rs.,0.0,Not rated,CBCBC8,1,0,0,0
2201,The Blue Tandoor,"A-1, Gate 2, Cariappa Marg, Opposite Saket, Near, Sainik Farms, New Delhi",Sainik Farms,New Delhi,1,28.5180547,77.2142696,0,1,"Sainik Farms, New Delhi",0,"North Indian, Mughlai",1000,3,Rs.,2.9,Average,FFBA00,13,0,0,0
312827,Food Nursary,"A-183, IGNOU Chowk, Neb Sarai, Sainik Farms, New Delhi",Sainik Farms,New Delhi,1,28.5040163053,77.1986334399,110068,1,"Sainik Farms, New Delhi",0,"North Indian, Mughlai",350,1,Rs.,2.8,Average,FFBA00,5,1,0,0
302314,G+,"Main IGNOU Road, Neb Sarai, Sainik Farms, New Delhi",Sainik Farms,New Delhi,1,28.5075638889,77.2002194444,,1,"Sainik Farms, New Delhi",0,Mithai,150,1,Rs.,0.0,Not rated,CBCBC8,3,0,0,0
18203159,Pandit Ji Ki Apni Rasoi,"Near Hanuman Dharam Kaanta, IGNOU Road, Sainik Farms, New Delhi",Sainik Farms,New Delhi,1,28.5152144,77.205485,,1,"Sainik Farms, New Delhi",0,North Indian,300,1,Rs.,2.4,Poor,FF7800,4,1,0,0
302318,Sonu Sweets,"Main IGNOU Road, Neb Sarai, Sainik Farms, New Delhi",Sainik Farms,New Delhi,1,28.5055660749,77.1988563985,,1,"Sainik Farms, New Delhi",0,"Mithai, Chinese",200,1,Rs.,0.0,Not rated,CBCBC8,2,0,0,0
302311,Pastry Place,"114/3, Neb Sarai, Sainik Farms, New Delhi",Sainik Farms,New Delhi,1,28.5082777,77.200568,,1,"Sainik Farms, New Delhi",0,"Bakery, Fast Food",250,1,Rs.,0.0,Not rated,CBCBC8,2,0,0,0
18469965,Pho King Awesome,"34 L, Ashoka Avenue, Sainik Farms, New Delhi",Sainik Farms,New Delhi,1,28.535749,77.22319,,1,"Sainik Farms, New Delhi",0,Asian,850,2,Rs.,0.0,Not rated,CBCBC8,1,0,0,0
18408066,Meatwale.com,"Dhankad Market, Main IGNOU Road, Neb Sarai, Sainik Farms, New Delhi",Sainik Farms,New Delhi,1,28.5099643,77.201667,,1,"Sainik Farms, New Delhi",0,"Raw Meats, North Indian",300,1,Rs.,0.0,Not rated,CBCBC8,1,0,0,0
18355141,Abdullah Biryani Centre,"IGNOU Road, Neb Sarai, Sainik Farms, New Delhi",Sainik Farms,New Delhi,1,28.5055613608,77.1987595037,,1,"Sainik Farms, New Delhi",0,Biryani,300,1,Rs.,0.0,Not rated,CBCBC8,1,0,0,0
18408037,Allishan Family Restaurant,"114/1, Main IGNOU Road, Neb Sarai, Sainik Farms, New Delhi",Sainik Farms,New Delhi,1,28.5086514,77.2008084,,1,"Sainik Farms, New Delhi",0,North Indian,200,1,Rs.,0.0,Not rated,CBCBC8,1,0,0,0
18312586,Mohit Bakery,"Shop B6, Gali 1, Saidulajab, Sainik Farms, New Delhi",Sainik Farms,New Delhi,1,28.5166527,77.2060692,,1,"Sainik Farms, New Delhi",0,"Bakery, Fast Food",150,1,Rs.,0.0,Not rated,CBCBC8,1,0,0,0
18440160,Chawla Chik Inn,"Shop 1, Tiger Lane, Western Avenue, Sainik Farms, New Delhi",Sainik Farms,New Delhi,1,28.507952,77.214375,,1,"Sainik Farms, New Delhi",0,"North Indian, Mughlai",800,2,Rs.,0.0,Not rated,CBCBC8,0,1,0,0
305833,Krispy Kreme,"1st Floor, Select Citywalk Mall, Saket, New Delhi","Select Citywalk Mall, Saket",New Delhi,1,28.5292155043,77.2195191309,,1,"Select Citywalk Mall, Saket, New Delhi",0,"Desserts, Beverages",350,1,Rs.,4.0,Very Good,5BA829,734,1,0,0
4830,Berco's,"2nd Floor, MGF Metropolitan Mall, Saket, New Delhi","MGF Metropolitan Mall, Saket",New Delhi,1,28.5293802,77.2200822,0,1,"MGF Metropolitan Mall, Saket, New Delhi",0,"Chinese, Thai",1100,3,Rs.,3.8,Good,9ACD32,565,1,0,0
9984,Starbucks,"Ground Floor, Select Citywalk Mall, Saket, New Delhi","Select Citywalk Mall, Saket",New Delhi,1,28.5286263731,77.2190514207,,1,"Select Citywalk Mall, Saket, New Delhi",0,Cafe,700,2,Rs.,3.9,Good,9ACD32,725,0,0,0
4271,Häagen-Dazs,"E-4W, Ground Floor, Select Citywalk Mall, Saket, New Delhi","Select Citywalk Mall, Saket",New Delhi,1,28.529136,77.219309,0,1,"Select Citywalk Mall, Saket, New Delhi",0,"Desserts, Ice Cream",700,2,Rs.,4.0,Very Good,5BA829,649,0,0,0
4752,Lighthouse 13,"13, 1st Floor, MGF Metropolitan Mall, Saket, New Delhi","MGF Metropolitan Mall, Saket",New Delhi,1,28.5301360153,77.2195033729,0,1,"MGF Metropolitan Mall, Saket, New Delhi",0,"North Indian, European, Chinese",2100,4,Rs.,3.4,Average,CDD614,570,0,0,1
4341,The Great Kabab Factory,"1st Floor, MGF Metropolitan Mall, Saket, New Delhi","MGF Metropolitan Mall, Saket",New Delhi,1,28.5293736855,77.2201253101,0,1,"MGF Metropolitan Mall, Saket, New Delhi",0,"North Indian, Mughlai",2200,4,Rs.,3.5,Good,9ACD32,498,1,0,1
7364,Khan Chacha,"G-3, Select Citywalk Mall, Saket, New Delhi","Select Citywalk Mall, Saket",New Delhi,1,28.5281463,77.2193637,0,1,"Select Citywalk Mall, Saket, New Delhi",0,Mughlai,650,2,Rs.,3.4,Average,CDD614,504,1,0,0
18219554,The Coffee Shop,"8, PVR Anupam Complex, Community Centre",PVR Anupam Complex,New Delhi,1,28.522942266,77.2076490149,,1,"PVR Anupam Complex, New Delhi",0,"Cafe, Italian",1200,3,Rs.,4.4,Very Good,5BA829,326,1,0,0
306545,Harry's Bar + Cafe,"S-4, 2nd Floor, Select Citywalk Mall, Saket, New Delhi","Select Citywalk Mall, Saket",New Delhi,1,28.5291168251,77.219510749,,1,"Select Citywalk Mall, Saket, New Delhi",0,"Mediterranean, American, Asian",1600,3,Rs.,3.6,Good,9ACD32,392,0,0,1
8201,Dunkin' Donuts,"309, 2nd Floor, DLF Place Mall, Saket, New Delhi","DLF Place Mall, Saket",New Delhi,1,28.5282281186,77.2168825194,0,1,"DLF Place Mall, Saket, New Delhi",0,"Burger, Desserts, Fast Food",600,2,Rs.,3.8,Good,9ACD32,426,0,0,0
18219522,Locale,"17, Community Centre, Next to PVR Anupam, Saket, New Delhi",PVR Anupam Complex,New Delhi,1,28.5233228657,77.2071826458,,1,"PVR Anupam Complex, New Delhi",0,"North Indian, Chinese, Mexican, Italian, Thai, Lebanese",1400,3,Rs.,4.4,Very Good,5BA829,317,1,0,1
3921,Joy Luck Moon,"S-10, 2nd Floor, Select Citywalk Mall, Saket, New Delhi","Select Citywalk Mall, Saket",New Delhi,1,28.5284935236,77.2196032852,0,1,"Select Citywalk Mall, Saket, New Delhi",0,Chinese,1800,3,Rs.,3.5,Good,9ACD32,385,1,0,1
305781,Cinnabon,"GFK 4A, Ground Floor, DLF Place Mall, Saket, New Delhi","DLF Place Mall, Saket",New Delhi,1,28.5279945262,77.2169425339,,1,"DLF Place Mall, Saket, New Delhi",0,"Desserts, Cafe",400,1,Rs.,4.1,Very Good,5BA829,397,1,0,0
1372,The Coffee Bean & Tea Leaf,"1st Floor, Select Citywalk Mall, Saket, New Delhi","Select Citywalk Mall, Saket",New Delhi,1,28.5285945,77.2193637,0,1,"Select Citywalk Mall, Saket, New Delhi",0,Cafe,700,2,Rs.,3.7,Good,9ACD32,417,0,0,0
311634,Keventers,"Ground Floor, High Street, Select Citywalk Mall, Saket, New Delhi","Select Citywalk Mall, Saket",New Delhi,1,28.5284596484,77.2186655179,,1,"Select Citywalk Mall, Saket, New Delhi",0,Beverages,400,1,Rs.,3.9,Good,9ACD32,383,0,0,0
310916,Fat Lulu's,"Unit 6, The Square, Select Citywalk Mall, Saket, New Delhi","Select Citywalk Mall, Saket",New Delhi,1,28.529238775,77.2195633873,,1,"Select Citywalk Mall, Saket, New Delhi",0,"Pizza, Italian",1250,3,Rs.,3.8,Good,9ACD32,298,1,0,0
219,Domino's Pizza,"11, PVR Anupam Complex, Community Centre",PVR Anupam Complex,New Delhi,1,28.5232693,77.2075519,0,1,"PVR Anupam Complex, New Delhi",0,"Pizza, Fast Food",700,2,Rs.,2.5,Average,FFBA00,253,0,0,0
18217023,Blue Tokai Coffee Roasters,"Khasra 258, Lane 3, Westend Marg, Saidulajab, Saket, New Delhi",Saket,New Delhi,1,28.5173033,77.200089,,1,"Saket, New Delhi",0,Cafe,350,1,Rs.,4.4,Very Good,5BA829,269,1,0,0
9720,The Beer Cafe,"300, 2nd Floor, DLF Place Mall, Saket, New Delhi","DLF Place Mall, Saket",New Delhi,1,28.5323027926,77.2192230821,0,1,"DLF Place Mall, Saket, New Delhi",0,"Finger Food, North Indian, Italian",1200,3,Rs.,3.5,Good,9ACD32,295,0,0,0
2741,Pan Asian - Sheraton New Delhi Hotel,"Sheraton New Delhi Hotel, District Centre, Saket, New Delhi","Sheraton New Delhi Hotel, Saket",New Delhi,1,28.527002,77.2153849,0,1,"Sheraton New Delhi Hotel, Saket, New Delhi",0,"Chinese, Thai, Japanese",3000,4,Rs.,4.2,Very Good,5BA829,327,0,0,1
7824,Shri Bala Ji,"2, Pocket N, DDA Market, Sarita Vihar, New Delhi",Sarita Vihar,New Delhi,1,28.5381337,77.2983439,0,1,"Sarita Vihar, New Delhi",0,North Indian,150,1,Rs.,3.0,Average,CDD614,14,0,0,0
18219530,The Kitchen Exotica,"Near Sarita Vihar Police Station, Opposite Apollo Hospital, Main Mathura Road, Sarita Vihar, New Delhi",Sarita Vihar,New Delhi,1,28.5400233,77.2821107,,1,"Sarita Vihar, New Delhi",0,"North Indian, Chinese",600,2,Rs.,3.0,Average,CDD614,9,0,0,0
310198,Jo's Peace of Cake,"L-321, Sarita Vihar, New Delhi",Sarita Vihar,New Delhi,1,28.5375838,77.2961381,,1,"Sarita Vihar, New Delhi",0,"Bakery, Desserts",300,1,Rs.,0.0,Not rated,CBCBC8,1,0,0,0
18364414,MK Tiffin Service,"GF-771, Sukhdev Complex, Sarita Vihar, New Delhi",Sarita Vihar,New Delhi,1,28.5388021,77.2853594,,1,"Sarita Vihar, New Delhi",0,North Indian,200,1,Rs.,0.0,Not rated,CBCBC8,1,0,0,0
7803,Bikaner Sweets,"302-A, Pocket N, Sarita Vihar, New Delhi",Sarita Vihar,New Delhi,1,28.5380821,77.2985617,0,1,"Sarita Vihar, New Delhi",0,"Mithai, Street Food",100,1,Rs.,0.0,Not rated,CBCBC8,1,0,0,0
7818,Om Aggarwal Sweets,"2 A, Pocket M & N, Janta Flats, Sarita Vihar, New Delhi",Sarita Vihar,New Delhi,1,28.5384507,77.2985251,0,1,"Sarita Vihar, New Delhi",0,Mithai,100,1,Rs.,0.0,Not rated,CBCBC8,1,0,0,0
18357939,Devika Restaurant,"373-A, Pocket-N, Near Sarita Vihar Police Chowki, Sarita Vihar, New Delhi",Sarita Vihar,New Delhi,1,28.5378528,77.2985607,,1,"Sarita Vihar, New Delhi",0,South Indian,200,1,Rs.,0.0,Not rated,CBCBC8,0,0,0,0
18425158,Chowringhee,"Shop 6, Ring Road Market, Nauroji Nagar, Near, Sarojini Nagar, New Delhi",Sarojini Nagar,New Delhi,1,28.5695602,77.1930423,,1,"Sarojini Nagar, New Delhi",0,Fast Food,250,1,Rs.,0.0,Not rated,CBCBC8,1,1,0,0
18489497,Mughlai Point,"Shop 78, Ring Road Market, Sarojini Nagar, New Delhi",Sarojini Nagar,New Delhi,1,28.5698167,77.1938509,,1,"Sarojini Nagar, New Delhi",0,Mughlai,300,1,Rs.,0.0,Not rated,CBCBC8,1,0,0,0
18396418,Cake Spot,"Shop 6, Nehru Nagar, Ring Road Market, Sarojini Nagar, New Delhi",Sarojini Nagar,New Delhi,1,28.5696602,77.1939753,,1,"Sarojini Nagar, New Delhi",0,"Bakery, Fast Food",400,1,Rs.,0.0,Not rated,CBCBC8,0,0,0,0
18425149,Krispy Kitchen,"Shop 1, P-2 Vikas Commercial Complex, Pillangi Village, Sarojini Nagar, New Delhi",Sarojini Nagar,New Delhi,1,28.5797196,77.2012795,,1,"Sarojini Nagar, New Delhi",0,"Chinese, Fast Food",300,1,Rs.,0.0,Not rated,CBCBC8,1,0,0,0
18357568,Chicken Point,"Shop 81, Ring Road Market, Sarojini Nagar, New Delhi",Sarojini Nagar,New Delhi,1,28.5699787,77.1936712,,1,"Sarojini Nagar, New Delhi",0,"Mughlai, North Indian",600,2,Rs.,0.0,Not rated,CBCBC8,0,0,0,0
18370535,Meatwale.com,"Shop 43, DLF South Square Mall, Sarojini Nagar, New Delhi","DLF South Square, Sarojini Nagar",New Delhi,1,28.5761036,77.194929,,1,"DLF South Square, Sarojini Nagar, New Delhi",0,"North Indian, Indian",300,1,Rs.,0.0,Not rated,CBCBC8,0,0,0,0
18486878,Shama Chicken Corner,"Shop 3, Ring Road Market, Sarojni Nagar New Delhi",Sarojini Nagar,New Delhi,1,28.5694755,77.1935675,,1,"Sarojini Nagar, New Delhi",0,Mughlai,300,1,Rs.,0.0,Not rated,CBCBC8,0,0,0,0
18492652,Koolees Milkshake Bar,"85, Ring Road Market, Sulekha Vihar, Sarojini Nagar, New Delhi",Sarojini Nagar,New Delhi,1,0.0,0.0,,1,"Sarojini Nagar, New Delhi",0,Beverages,150,1,Rs.,0.0,Not rated,CBCBC8,0,0,0,0
1777,Rajinder Da Dhaba,"AB-14, Safdarjung Enclave Market, Safdarjung, New Delhi",Safdarjung,New Delhi,1,28.5654017,77.1992414,0,1,"Safdarjung, New Delhi",0,"North Indian, Mughlai, Chinese",800,2,Rs.,4.3,Very Good,5BA829,3530,0,0,0
3379,La Piazza - Hyatt Regency,"Hyatt Regency, Bhikaji Cama Place, New Delhi","Hyatt Regency, Bhikaji Cama Place",New Delhi,1,28.56904,77.185331,0,1,"Hyatt Regency, Bhikaji Cama Place, New Delhi",0,Italian,4500,4,Rs.,3.9,Good,9ACD32,410,0,0,1
3378,China Kitchen - Hyatt Regency,"Hyatt Regency, Bhikaji Cama Place, New Delhi","Hyatt Regency, Bhikaji Cama Place",New Delhi,1,28.56904,77.185331,0,1,"Hyatt Regency, Bhikaji Cama Place, New Delhi",0,Chinese,4500,4,Rs.,4.0,Very Good,5BA829,424,0,0,1
7319,Rajinder Xpress,"AB-4, Safdarjung Enclave Market, Safdarjung, New Delhi",Safdarjung,New Delhi,1,28.5655973981,77.1993224323,0,1,"Safdarjung, New Delhi",0,"North Indian, Chinese, Mughlai",800,2,Rs.,3.8,Good,9ACD32,310,0,0,0
4357,Cafe - Hyatt Regency,"Hyatt Regency, Bhikaji Cama Place, New Delhi","Hyatt Regency, Bhikaji Cama Place",New Delhi,1,28.56904,77.185331,0,1,"Hyatt Regency, Bhikaji Cama Place, New Delhi",0,"Cafe, Continental, North Indian",3500,4,Rs.,3.6,Good,9ACD32,261,0,0,1
4356,T.K'S Oriental Grill - Hyatt Regency,"Hyatt Regency, Bhikaji Cama Place, New Delhi","Hyatt Regency, Bhikaji Cama Place",New Delhi,1,28.56904,77.185331,0,1,"Hyatt Regency, Bhikaji Cama Place, New Delhi",0,"Japanese, Thai, Sushi",4000,4,Rs.,3.9,Good,9ACD32,290,0,0,1
3164,RDX,"AB-4, Safdarjung Enclave Market, Safdarjung, New Delhi",Safdarjung,New Delhi,1,28.5657345,77.1989719,0,1,"Safdarjung, New Delhi",0,"North Indian, Chinese, Mughlai",1000,3,Rs.,3.9,Good,9ACD32,223,0,0,1
7772,Momo Mia,"Stall 6, Dilli Haat, INA, New Delhi","Dilli Haat, INA",New Delhi,1,28.5733089,77.2069673,0,1,"Dilli Haat, INA, New Delhi",0,Chinese,400,1,Rs.,3.8,Good,9ACD32,152,0,0,0
302542,Nagaland,"Stall 19, Dilli Haat, INA, New Delhi","Dilli Haat, INA",New Delhi,1,28.573123,77.2062457,,1,"Dilli Haat, INA, New Delhi",0,"Chinese, Naga",800,2,Rs.,3.7,Good,9ACD32,143,0,0,1
7768,Bijoli Grill,"Dilli Haat, INA, New Delhi","Dilli Haat, INA",New Delhi,1,28.57298,77.2063385,0,1,"Dilli Haat, INA, New Delhi",0,"Bengali, North Indian, Chinese",800,2,Rs.,3.7,Good,9ACD32,182,0,0,0
302264,Maharashtra Food Stall,"Stall 20 & 4, Dilli Haat, INA, New Delhi","Dilli Haat, INA",New Delhi,1,28.5731102,77.2062936,,1,"Dilli Haat, INA, New Delhi",0,Maharashtrian,350,1,Rs.,3.6,Good,9ACD32,93,0,0,0
309140,Amigo's Hub,"96, Opposite Sri Venkateswara College, Satyaniketan, New Delhi",Satyaniketan,New Delhi,1,28.5879893,77.1683327,,1,"Satyaniketan, New Delhi",0,"Cafe, Fast Food",500,2,Rs.,3.7,Good,9ACD32,193,1,0,0
18336489,#OFF Campus,"284, Opposite Sri Venkateshwara College, Satyaniketan, New Delhi",Satyaniketan,New Delhi,1,28.5885208,77.1687371,,1,"Satyaniketan, New Delhi",0,"Cafe, Continental, Italian, Fast Food",800,2,Rs.,3.7,Good,9ACD32,216,1,0,1
18245295,Uptown Cafe,"4-5, Satyaniketan, New Delhi",Satyaniketan,New Delhi,1,28.5880101,77.1676138,,1,"Satyaniketan, New Delhi",0,"Cafe, Continental, Chinese, North Indian, Italian",1000,3,Rs.,3.6,Good,9ACD32,244,1,0,1
18252412,Backbenchers,"294, 2nd Floor, Satyaniketan, New Delhi",Satyaniketan,New Delhi,1,28.5887026,77.1692313,,1,"Satyaniketan, New Delhi",0,"Cafe, Continental, Italian, North Indian",700,2,Rs.,3.4,Average,CDD614,178,0,0,0
351,"34, Chowringhee Lane","93, Opposite Venkateswara College, Satyaniketan, New Delhi",Satyaniketan,New Delhi,1,28.5884054,77.1684675,0,1,"Satyaniketan, New Delhi",0,Fast Food,350,1,Rs.,3.5,Good,9ACD32,345,0,0,0
18433610,Espress-o-Ville,"11, Ground Floor, South Moti Bagh, Satyaniketan, New Delhi",Satyaniketan,New Delhi,1,28.5876664,77.1672993,110021,1,"Satyaniketan, New Delhi",0,"Cafe, Continental, Italian",600,2,Rs.,4.0,Very Good,5BA829,48,0,0,0
18358164,The Punter House,"2nd & 3rd Floor, Building 9, Opposite Venkateshwar College, Satyaniketan, New Delhi",Satyaniketan,New Delhi,1,28.5877069,77.1672543,,1,"Satyaniketan, New Delhi",0,"Cafe, Continental, Mexican, Italian, North Indian, Chinese",800,2,Rs.,3.7,Good,9ACD32,177,0,0,1
18157395,Crazy Kitchen Lounge & Terrace,"37, Near HDFC ATM, Satyaniketan, New Delhi",Satyaniketan,New Delhi,1,28.5881358,77.1678462,,1,"Satyaniketan, New Delhi",0,"North Indian, Chinese, Italian",700,2,Rs.,3.9,Good,9ACD32,176,1,0,0
18358675,TBH - The Big House Cafe,"37, 1st Floor, Satyaniketan, New Delhi",Satyaniketan,New Delhi,1,28.5882237,77.1679732,110021,1,"Satyaniketan, New Delhi",0,"Cafe, Continental, North Indian, Chinese, Mexican",700,2,Rs.,4.0,Very Good,5BA829,107,1,0,0
18261701,The Chai Story,"292, 1st Floor, Opposite Venkateshwar College, Satyaniketan, New Delhi",Satyaniketan,New Delhi,1,28.5885957,77.1690516,,1,"Satyaniketan, New Delhi",0,Cafe,300,1,Rs.,3.9,Good,9ACD32,142,0,0,0
18175323,Wow! Momo,"289, Opposite Venkateshwar College, Satyaniketan, New Delhi",Satyaniketan,New Delhi,1,28.5887241,77.1691141,,1,"Satyaniketan, New Delhi",0,"Chinese, Fast Food",350,1,Rs.,3.4,Average,CDD614,154,0,0,0
301154,Supreme Bakery,"17, Sector 8 Market, R K Puram, New Delhi",R K Puram,New Delhi,1,28.5726386,77.1672793,,1,"R K Puram, New Delhi",0,"Bakery, Fast Food",250,1,Rs.,3.9,Good,9ACD32,193,0,0,0
18391458,Cafe Kazbaah,"67, Satyaniketan, New Delhi",Satyaniketan,New Delhi,1,28.5879999,77.1683221,110021,1,"Satyaniketan, New Delhi",0,"Cafe, Italian, Continental",600,2,Rs.,4.0,Very Good,5BA829,49,0,0,0
313296,Nature Hut Cafe,"295, Upper Ground Floor, Satyaniketan, New Delhi",Satyaniketan,New Delhi,1,28.5888327,77.1691864,110021,1,"Satyaniketan, New Delhi",0,"Chinese, Thai, Continental, Fast Food, North Indian",750,2,Rs.,3.9,Good,9ACD32,117,1,0,1
1018,Mainland China,"Plot 4, Local Shopping Centre, Masjid Moth, Greater Kailash (GK) 2, New Delhi",Greater Kailash (GK) 2,New Delhi,1,28.5373346,77.2386742,0,1,"Greater Kailash (GK) 2, New Delhi",0,Chinese,1800,3,Rs.,3.7,Good,9ACD32,780,1,0,1
309844,Natural Ice Cream,"Ground Floor, JMD Kohinoor Mall, Masjid Moth, Main Road, Greater Kailash (GK) 2, New Delhi","JMD Kohinoor Mall, Greater Kailash",New Delhi,1,28.5367441,77.2386106,,1,"JMD Kohinoor Mall, Greater Kailash, New Delhi",0,Ice Cream,150,1,Rs.,4.5,Excellent,3F7E00,665,1,0,0
305303,Bikanervala,"7, Masjid Moth, Near HDFC Bank, Greater Kailash (GK) 2, New Delhi",Greater Kailash (GK) 2,New Delhi,1,28.5373191,77.2389367,,1,"Greater Kailash (GK) 2, New Delhi",0,"North Indian, South Indian, Fast Food, Street Food, Chinese, Beverages, Desserts, Mithai",550,2,Rs.,3.5,Good,9ACD32,272,1,0,0
1021,Open Oven,"E-564, Greater Kailash (GK) 2, New Delhi",Greater Kailash (GK) 2,New Delhi,1,28.5393522,77.2401571,0,1,"Greater Kailash (GK) 2, New Delhi",0,"Bakery, Desserts, Fast Food",250,1,Rs.,3.7,Good,9ACD32,290,1,0,0
309815,Happy Hakka,"E-578, Savitri Road, Greater Kailash (GK) 2, New Delhi",Greater Kailash (GK) 2,New Delhi,1,28.5404702237,77.2402888164,,1,"Greater Kailash (GK) 2, New Delhi",0,"Chinese, Asian, Thai",650,2,Rs.,3.8,Good,9ACD32,312,1,0,0
310342,Zai,"Building 3, Local Shopping Complex, Masjid Moth, Greater Kailash (GK) 2, New Delhi",Greater Kailash (GK) 2,New Delhi,1,28.5370786,77.2386784,,1,"Greater Kailash (GK) 2, New Delhi",0,"North Indian, Continental, Chinese",1550,3,Rs.,3.8,Good,9ACD32,302,1,0,1
18462002,Baris,"Building 3, Local Shopping Complex, Mazjid Moth, Greater Kailash (GK) 2, New Delhi",Greater Kailash (GK) 2,New Delhi,1,28.5371277807,77.2386966867,,1,"Greater Kailash (GK) 2, New Delhi",0,"Turkish, Mediterranean, Middle Eastern",2000,4,Rs.,4.3,Very Good,5BA829,43,0,0,1
2867,RP's Restaurant,"50-D, Savitri Nagar, Main Road, Malviya Nagar, New Delhi",Malviya Nagar,New Delhi,1,28.5406266,77.2185071,110017,1,"Malviya Nagar, New Delhi",0,"Mughlai, North Indian, Chinese",700,2,Rs.,3.5,Good,9ACD32,259,1,0,0
312787,Fitoor,"M-31, 2nd & 3rd Floor, M Block Market, Greater Kailash (GK) 2, New Delhi",Greater Kailash (GK) 2,New Delhi,1,28.5331306,77.241504,110048,1,"Greater Kailash (GK) 2, New Delhi",0,"American, Italian, Mughlai, North Indian",1350,3,Rs.,3.5,Good,9ACD32,140,0,0,1
3611,Giani's,"E-574, Main Road, Near ICICI Bank, Greater Kailash (GK) 2, New Delhi",Greater Kailash (GK) 2,New Delhi,1,28.5399106,77.2400539,0,1,"Greater Kailash (GK) 2, New Delhi",0,"Ice Cream, Desserts",400,1,Rs.,3.6,Good,9ACD32,173,1,0,0
309105,Chehel Pehel,"Shop 11, DDA Market, Masjid Mod, Greater Kailash (GK) 3, New Delhi",Greater Kailash (GK) 3,New Delhi,1,28.5372217656,77.2359691188,,1,"Greater Kailash (GK) 3, New Delhi",0,"North Indian, Mughlai",700,2,Rs.,3.5,Good,9ACD32,159,1,0,0
18089222,Cress Bistro,"E-6, DDA Market, Masjid Moth, Greater Kailash (GK) 3, New Delhi",Greater Kailash (GK) 3,New Delhi,1,28.53732191,77.2356797755,110048,1,"Greater Kailash (GK) 3, New Delhi",0,"North Indian, Mediterranean, Continental",1200,3,Rs.,3.6,Good,9ACD32,131,1,0,1
308238,New York Slice - Express,"E-584, Near Savitri Cinema, Greater Kailash (GK) 2, New Delhi",Greater Kailash (GK) 2,New Delhi,1,28.540691,77.2400419,,1,"Greater Kailash (GK) 2, New Delhi",0,"Pizza, Fast Food",800,2,Rs.,3.6,Good,9ACD32,160,1,0,0
