id,name,switch_to_order_menu,average_cost_for_two,price_range,currency,aggregate_rating,votes,rating_id,services_id
18394367,Kake Da Dhaba,0,450,1,Rs.,0.0,0,916,351
18439532,Ganesh Chinese Food Corner,0,300,1,Rs.,0.0,0,916,351
18454471,Kanha Ji Sweets & Restaurant,0,200,1,Rs.,0.0,1,916,351
18458636,Sandoz,0,500,2,Rs.,0.0,1,916,351
18245275,B Bawarchi Restaurant,0,600,2,Rs.,0.0,2,916,351
18371413,Casa Bake,0,700,2,Rs.,0.0,2,916,351
18441665,Tea Nation,0,200,1,Rs.,0.0,1,916,351
18273973,Little China,0,250,1,Rs.,0.0,1,916,351
18441671,Tpot,0,500,2,Rs.,0.0,1,916,351
18384109,Madras Coffee House,0,100,1,Rs.,0.0,1,916,351
18441569,Moju Juice Bar,0,200,1,Rs.,0.0,0,916,351
18489827,Cafe Treat,0,450,1,Rs.,0.0,0,916,351
18375406,Lola's Cafe,0,350,1,Rs.,0.0,1,916,351
18466397,The Corporate Kitchen,0,300,1,Rs.,0.0,0,916,351
18441563,China Town,0,300,1,Rs.,0.0,0,916,351
18441559,Taste of Punjab,0,300,1,Rs.,0.0,0,916,351
18358662,Costa Coffee,0,600,2,Rs.,0.0,0,916,351
18441557,The Royal Kitchen,0,400,1,Rs.,0.0,0,916,351
18489823,Cafe Lounge,0,350,1,Rs.,0.0,0,916,351
18441663,Cafe Coffee Day,0,450,1,Rs.,0.0,0,916,351
18277008,Delhi Foods,0,200,1,Rs.,0.0,0,916,351
18469933,Brajwasi,0,500,2,Rs.,0.0,0,916,351
8226,Evergreen Sweets,0,200,1,Rs.,2.6,16,975,351
18372251,Your Spicy Kitchen,0,800,2,Rs.,3.1,8,975,392
18206836,Whomely,0,200,1,Rs.,3.2,15,975,351
18146402,Chawla's 2,0,1400,3,Rs.,2.5,12,975,360
18254527,Green Chick Chop,0,350,1,Rs.,2.9,7,975,351
18219528,Chination,0,700,2,Rs.,0.0,3,916,351
18216904,Chicken Kraft,0,400,1,Rs.,2.9,4,975,351
18478981,Uncle's Corner,0,400,1,Rs.,0.0,1,916,351
18208893,Top Food,0,300,1,Rs.,0.0,3,916,351
18432230,Chaskaa Restaurant,0,400,1,Rs.,0.0,1,916,351
310762,The Cake Shop,0,250,1,Rs.,0.0,2,916,351
18355013,Haochi,0,600,2,Rs.,0.0,1,916,351
18303715,Viddya Chinese Fast Food,0,300,1,Rs.,0.0,0,916,351
18348609,Lassilo,0,200,1,Rs.,0.0,0,916,351
18310503,Affamato,0,400,1,Rs.,0.0,0,916,351
18410832,Urban Express,0,400,1,Rs.,0.0,0,916,351
313415,Royale Bakers,0,350,1,Rs.,0.0,0,916,360
18460286,RV's Family Restaurant,0,500,2,Rs.,0.0,0,916,351
16604370,Mad Cowes Cafe,0,20,2,$,3.7,351,243,351
16643459,Consort Restaurant,0,25,2,$,3.0,6,975,351
18185059,Cafe Arabelle,0,800,3,P,3.6,29,243,351
18385186,The Cafe Baraco,0,600,2,Rs.,4.4,317,932,360
2200000,Kesar Da Dhabha,0,500,2,Rs.,4.1,878,932,351
16608483,DiVine,0,20,2,$,3.4,19,975,351
16604911,Bridge Road Brewers,0,20,2,$,4.6,237,275,351
16659169,Tokyo Sushi,0,25,2,$,3.7,176,243,351
18255631,Pier 70,0,120,4,$,2.6,16,975,351
17606621,HI Lite Bar & Lounge,0,0,1,$,3.4,11,975,351
16612028,The Belle General,0,20,2,$,4.1,56,932,351
17452342,Blue Orchid Thai Restaurant,0,25,2,$,4.5,799,275,351
16613059,Poets Cafe,0,30,3,$,2.4,193,737,351
16613507,Flaxton Gardens,0,30,3,$,3.5,37,243,351
17557488,Burger Queen Drive In,0,10,1,$,3.6,41,243,351
18182702,Nonna's Pasta & Pizzeria,0,850,3,P,4.0,72,932,351
16608864,Taste of Balingup,0,20,2,$,3.2,21,975,351
13231,Le Plaisir,0,1000,3,Rs.,4.8,2510,275,351
16613649,Vivo Bar and Grill,0,30,3,$,4.4,381,932,351
18402768,Thalaivar,0,800,2,Rs.,3.8,49,243,360
306319,Gravies,0,700,2,Rs.,3.3,157,975,360
652,Cafe Coffee Day - The Lounge,0,750,2,Rs.,2.6,76,975,351
7316,Red Chilli,0,1500,3,Rs.,3.1,104,975,320
310502,Bats On Delivery,0,700,2,Rs.,2.3,82,737,360
312476,Lights Camera Action - Air Bar,0,1300,3,Rs.,4.4,1636,932,351
3719,TGI Friday's,0,2500,4,Rs.,3.7,984,243,320
306198,Zerruco - The Ashok,0,2500,4,Rs.,4.4,609,932,392
2742,Bukhara - ITC Maurya,0,6500,4,Rs.,4.4,2826,932,351
3192,Big Chill,0,1500,3,Rs.,4.4,2777,932,351
3077,Pirates of Grill,0,1500,3,Rs.,4.1,2514,932,351
301227,"Ada ""e"" Haandi's",0,750,2,Rs.,2.4,30,737,360
18082630,Ingredients,0,750,2,Rs.,3.3,27,975,320
18384138,Ashok & Ashok Meat Dhaba,0,650,2,Rs.,3.2,11,975,360
7591,Hot Pot,0,150,1,Rs.,2.7,16,975,351
300271,Anupam Sweets,0,100,1,Rs.,2.5,17,975,351
307168,Jasmine Fast Food Centre,0,200,1,Rs.,2.9,11,975,351
310320,Chocolangels,0,300,1,Rs.,0.0,3,916,351
18485984,CHA! WA!!,0,400,1,Rs.,0.0,1,916,351
301237,Frontier,0,200,1,Rs.,3.0,11,975,351
309808,Saturn,0,600,2,Rs.,2.8,9,975,360
18466422,Playboy Club,0,3000,4,Rs.,0.0,3,916,351
846,Bamboo Chopstix,0,700,2,Rs.,2.7,8,975,351
18421499,Angan Bakery & Cafe,0,600,2,Rs.,2.9,10,975,351
4376,Tea Lounge - The Ashok,0,1600,3,Rs.,3.2,18,975,351
18312487,Cafe Coffee Day,0,450,1,Rs.,3.0,4,975,351
311856,Organic Express,0,700,2,Rs.,3.0,7,975,351
312194,Costa Coffee,0,600,2,Rs.,3.0,4,975,351
845,Milan Food,0,650,2,Rs.,0.0,2,916,351
18396184,Jammu And Kashmir House,0,500,2,Rs.,2.9,4,975,351
18433864,Khan Chacha,0,650,2,Rs.,0.0,1,916,351
7643,Food Point,0,200,1,Rs.,2.8,5,975,351
18435290,Keventers,0,400,1,Rs.,0.0,2,916,351
18433897,Berco's,0,900,2,Rs.,0.0,2,916,351
3238,Ikko,0,1650,3,Rs.,2.9,10,975,392
18438424,Dunkin' Donuts,0,600,2,Rs.,0.0,0,916,351
18288994,Hotel New Tamil Nadu,0,300,1,Rs.,0.0,1,916,351
18469659,Arunachal Bhawan,0,350,1,Rs.,0.0,0,916,351
18435289,Domino's Pizza,0,700,2,Rs.,0.0,0,916,351
18435820,Chicago Pizza,0,600,2,Rs.,0.0,0,916,351
18435829,Wow! Momo,0,350,1,Rs.,0.0,0,916,351
18268706,Bun Intended,0,850,2,Rs.,3.9,349,243,360
412,Naivedyam,0,500,2,Rs.,3.8,495,243,360
311267,Instapizza,0,900,2,Rs.,3.8,492,243,360
3428,City of Joy,0,800,2,Rs.,3.9,452,243,351
18400736,Owl is Well,0,1000,3,Rs.,4.5,162,275,382
18400736,Owl is Well,0,1000,3,Rs.,4.5,162,275,360
1876,Khidmat,0,1300,3,Rs.,3.6,372,243,320
313242,Punjabee's Darbar,0,550,2,Rs.,3.3,19,975,360
307500,The Sweet Boutique,0,300,1,Rs.,3.3,25,975,351
18433907,Fluffles - The Fluffy Waffle Co.,0,300,1,Rs.,2.5,7,975,360
7621,Green Chick Chop,0,350,1,Rs.,2.7,16,975,351
18418273,Chakhnaa Wala,0,400,1,Rs.,3.5,15,243,360
7561,Cafe 1 Fast Food,0,200,1,Rs.,3.0,12,975,351
18387105,Cake Central - Premier Cake Design Studio,0,300,1,Rs.,3.4,13,975,351
306779,Gulshan Fish & Chicken Fry,0,450,1,Rs.,3.2,14,975,351
18354969,Oberoi's,0,450,1,Rs.,3.2,8,975,351
309801,Firefly India,0,500,2,Rs.,3.4,16,975,351
305123,Confectionately Seerat's,0,600,2,Rs.,3.2,13,975,351
18374707,Man Vs Food The Kitchen,0,600,2,Rs.,3.1,9,975,360
7557,Anil Mishtan Wala,0,100,1,Rs.,3.1,10,975,351
308703,Choco Kraft,0,300,1,Rs.,3.2,12,975,360
312980,Kitchen22,0,500,2,Rs.,3.1,9,975,351
18265689,Country Curries,0,700,2,Rs.,2.7,8,975,360
18222580,La Chocoallure,0,250,1,Rs.,2.9,7,975,351
3685,N. Iqbal Restaurant,0,350,1,Rs.,3.2,40,975,351
300710,Gulfam Kashmiri Wazwan,0,300,1,Rs.,3.4,38,975,351
5783,Baskin Robbins,0,300,1,Rs.,3.5,39,243,351
308065,Kit Care Kabab Corner,0,350,1,Rs.,2.9,10,975,351
18466399,ATM Bistro,0,1000,3,Rs.,0.0,3,916,392
9876,Vijay Store,0,200,1,Rs.,0.0,1,916,351
18361752,17 Degree Food Service,0,260,1,Rs.,0.0,1,916,351
18454461,Zaika Muradabadi,0,200,1,Rs.,0.0,0,916,360
18356776,Ghar Ka Khana,0,100,1,Rs.,0.0,0,916,351
305402,Dessert Carte,0,500,2,Rs.,0.0,0,916,351
18362795,Uncle Sam,0,200,1,Rs.,0.0,0,916,351
18358162,Laziz Chinese Fast Food,0,300,1,Rs.,0.0,0,916,351
18355117,Al- Laziz,0,500,2,Rs.,0.0,0,916,351
18355115,Piyu Fast Food,0,300,1,Rs.,0.0,0,916,351
18427222,Heera Chicken Corner,0,300,1,Rs.,0.0,0,916,351
18331598,Sher-e-Punjab,0,450,1,Rs.,0.0,0,916,351
18415664,Firangi Mithai,0,250,1,Rs.,0.0,0,916,351
18414469,Kasur Khyon,0,500,2,Rs.,0.0,0,916,351
3190,Big Chill,0,1500,3,Rs.,4.4,1521,932,351
2775,Oh! Calcutta,0,1400,3,Rs.,4.4,1293,932,320
18294261,Lord of the Drinks Forum,0,2500,4,Rs.,4.2,756,932,392
304239,FIO Cookhouse and Bar,0,3500,4,Rs.,4.0,752,932,392
311584,Baking Bad,0,1000,3,Rs.,3.8,697,243,360
9476,Kolkata Roll,0,200,1,Rs.,2.8,16,975,351
18428200,Zoet Desserts,0,600,2,Rs.,3.0,8,975,351
18313141,Cafe Coffee Day,0,450,1,Rs.,0.0,2,916,351
309680,Al Zaika,0,700,2,Rs.,2.9,8,975,351
18277022,Slurp Pasta Express,0,300,1,Rs.,2.9,5,975,351
300013,Khan Chicken Biryani,0,500,2,Rs.,2.9,9,975,351
306331,Deepika Khaitan's Cakes,0,700,2,Rs.,2.9,4,975,351
18180047,Swaad Restaurant,0,700,2,Rs.,0.0,2,916,351
1915,Gopala,0,250,1,Rs.,3.0,7,975,351
18352261,Bruncheez,0,150,1,Rs.,0.0,2,916,351
572,Madhuban,0,850,2,Rs.,3.1,151,975,392
309232,Subway,0,500,2,Rs.,3.2,115,975,360
2616,Tikka Town,0,550,2,Rs.,2.8,138,975,351
18303828,Burger King,0,500,2,Rs.,3.6,116,243,360
18337927,RollsKing,0,400,1,Rs.,4.1,71,932,351
7167,Al Bake,0,500,2,Rs.,3.2,159,975,351
4726,Wah Ji Wah,0,450,1,Rs.,2.1,112,737,360
731,The Kathis,0,300,1,Rs.,2.4,109,737,360
5797,Prince Chaat Corner,0,250,1,Rs.,3.7,84,243,351
18168168,Karim's,0,1000,3,Rs.,3.3,75,975,320
18466978,Gatsby Kitchen & Bar by Club BW,0,2100,4,Rs.,3.5,22,243,392
651,Cafe Coffee Day - The Lounge,0,750,2,Rs.,2.6,70,975,351
9980,The Food Junction,0,350,1,Rs.,2.8,78,975,360
17953916,Hunger Strike,0,300,1,Rs.,3.3,70,975,360
311737,Wagh Bakri Tea Lounge,0,400,1,Rs.,3.7,48,243,351
308766,The Chocolate Haven,0,250,1,Rs.,3.6,76,243,351
732,The Kathis,0,300,1,Rs.,3.0,67,975,360
18025105,Sinyora's,0,500,2,Rs.,4.0,51,932,360
18237320,The Cocktail House,0,2000,4,Rs.,3.4,58,975,392
305166,Tibb's Frankie,0,200,1,Rs.,3.6,66,243,351
702,Baskin Robbins,0,300,1,Rs.,3.6,56,243,360
18434596,Café Healthilicious,0,400,1,Rs.,3.5,24,243,360
18469938,BED,0,2700,4,Rs.,3.0,9,975,392
7589,Nescafe,0,200,1,Rs.,3.4,36,975,351
18255193,A Piece of Paris,0,600,2,Rs.,3.6,38,243,351
18382372,Fluffles - The Fluffy Waffle Co.,0,300,1,Rs.,3.5,27,243,360
309520,The Sugar Story,0,400,1,Rs.,3.3,19,975,351
1934,New Bengal Sweets,0,250,1,Rs.,3.1,26,975,351
5732,"Elma's Bakery, Bar, and Kitchen",0,1900,3,Rs.,3.9,1756,243,320
304296,My Bar Grill,0,1200,3,Rs.,3.3,1363,975,351
18208924,Rang De Basanti Urban Dhaba,0,1300,3,Rs.,4.4,541,932,320
307330,Moonshine Cafe & Bar,0,2400,4,Rs.,3.5,884,243,351
8369,Garage Inc.,0,1900,3,Rs.,3.4,763,975,320
301001,Elf Cafe & Bar,0,1600,3,Rs.,3.3,704,975,392
18408040,Lord of the Drinks Meadow,0,2200,4,Rs.,4.2,278,932,392
313304,Chaayos,0,400,1,Rs.,3.9,454,243,382
308463,Maquina,0,1800,3,Rs.,3.8,567,243,392
301574,Maison Des Desserts,0,1200,3,Rs.,3.9,552,243,360
306334,New York Slice,0,800,2,Rs.,3.7,489,243,360
312437,High5 Cafe & Bar,0,1200,3,Rs.,3.7,379,243,392
3392,Kunzum Travel Cafe,0,200,1,Rs.,4.2,542,932,351
304027,Masha,0,1200,3,Rs.,3.5,384,243,320
18082196,Wow! Momo,0,350,1,Rs.,3.4,491,975,360
308188,Ganesh Anna South Indian Food Corner,0,150,1,Rs.,3.0,8,975,351
18425748,Sri Balaji,0,300,1,Rs.,0.0,2,916,351
18354624,Kathi Roll Corner 44,0,250,1,Rs.,3.1,4,975,360
308183,Food Hub,0,150,1,Rs.,3.0,4,975,351
18336472,Brown House Cafe,0,250,1,Rs.,0.0,0,916,351
18224537,House Of Chocolate,0,500,2,Rs.,0.0,2,916,351
18287398,Zaika Kathi Roll,0,300,1,Rs.,0.0,3,916,351
18163900,Chinese Hutt,0,400,1,Rs.,0.0,3,916,351
18418229,Shi Cafe,0,1000,3,Rs.,0.0,0,916,351
18427205,34 Park Street Lane,0,200,1,Rs.,0.0,1,916,351
18423135,Gupta's Vegetarian Paradise,0,500,2,Rs.,0.0,1,916,351
18472605,Hot Kathi Roll,0,250,1,Rs.,0.0,0,916,351
18424902,All About Food,0,100,1,Rs.,0.0,0,916,351
18427209,Bombay Pao Bhaji,0,200,1,Rs.,0.0,1,916,351
18427218,Food Daddy,0,300,1,Rs.,0.0,1,916,351
18352684,Front Food Corner,0,50,1,Rs.,0.0,0,916,351
18425738,Sher -E- Punjab,0,350,1,Rs.,0.0,0,916,351
313059,RR China Tawun,0,250,1,Rs.,0.0,1,916,351
18425757,Desi Tadka,0,200,1,Rs.,0.0,0,916,351
18472618,Adda The Spice Affair,0,500,2,Rs.,0.0,0,916,351
302283,The Pastry Shop - Radisson Blu Plaza Delhi,0,1000,3,Rs.,3.6,26,243,351
3549,Savannah Bar - Radisson Blu Plaza Delhi,0,2500,4,Rs.,3.3,24,975,392
7353,Aggarwal Sweets & Restaurant,0,400,1,Rs.,2.7,11,975,351
7363,Resto 37,0,700,2,Rs.,3.9,23,243,351
9145,Moti Mahal Delux,0,800,2,Rs.,3.0,22,975,392
7309,Spice Hut,0,500,2,Rs.,2.9,15,975,351
305201,Chinese Mania,0,300,1,Rs.,3.2,17,975,351
7332,Dhaba Cash 'N' Carry Kitchen,0,600,2,Rs.,3.1,16,975,351
7315,Le Seasons Restaurant,0,950,2,Rs.,2.8,17,975,392
5227,Alpha 63,0,1500,3,Rs.,2.7,9,975,392
4312,First Choice,0,600,2,Rs.,2.9,11,975,351
7366,Tripti,0,1000,3,Rs.,3.1,16,975,392
305180,Dom Dang Kins Restaurant,0,400,1,Rs.,3.1,12,975,351
4311,Saptagiri,0,900,2,Rs.,2.8,10,975,392
309816,Happy Hakka,0,650,2,Rs.,3.7,270,243,360
680,Comesum,0,350,1,Rs.,2.2,251,737,351
9579,Anand Ji,0,200,1,Rs.,3.8,183,243,351
311150,Relax Restaurant,0,800,2,Rs.,3.5,116,243,320
18361738,The Midnight Hub - C,0,450,1,Rs.,2.6,102,975,360
307283,Oberoi's,0,600,2,Rs.,3.6,75,243,360
9572,Chinese Hut,0,450,1,Rs.,3.2,56,975,360
305581,Sethi's Restaurant,0,700,2,Rs.,3.4,49,975,360
9571,Ambersari Dhaba,0,250,1,Rs.,3.4,44,975,351
9906,Sethi's Food Corner,0,550,2,Rs.,3.3,40,975,351
1903,Cafe Turtle,0,1000,3,Rs.,3.2,36,975,351
309609,De Royale Food's,0,550,2,Rs.,3.2,22,975,351
308664,The Biryani Wallas,0,650,2,Rs.,3.2,26,975,351
311014,Chocofairies,0,200,1,Rs.,0.0,3,916,351
18317229,Radhe Shyam,0,150,1,Rs.,2.8,10,975,351
18446815,Chinese Chaat Corner,0,200,1,Rs.,0.0,0,916,351
4325,Punjabi Rasoi,0,350,1,Rs.,2.4,11,737,360
18376487,Keventers,0,400,1,Rs.,3.2,10,975,351
18396545,Nirula's Ice Cream,0,250,1,Rs.,3.2,14,975,351
302868,Aggarwal Bikaneri Sweets,0,250,1,Rs.,2.9,11,975,351
18025133,Gopals 56,0,200,1,Rs.,3.2,8,975,351
302938,New Radhe Radhe Snacks Corner,0,150,1,Rs.,3.1,9,975,351
9623,Raj South Indian Food,0,250,1,Rs.,3.0,8,975,351
9992,Fouji Da Vaishno Dhaba,0,400,1,Rs.,2.9,14,975,351
18392883,Bake Bite,0,250,1,Rs.,0.0,3,916,351
9998,Quality Food Point,0,450,1,Rs.,3.0,10,975,351
312594,G's Patisserie,0,600,2,Rs.,2.8,8,975,351
312372,Pinkom's Bar-Be-Que,0,350,1,Rs.,3.2,12,975,351
2684,Ye Old Bakery - The Claridges,0,1000,3,Rs.,3.7,65,243,351
2683,Aura - The Claridges,0,4100,4,Rs.,3.5,42,243,351
18312443,The Claridges Garden -The Claridges,0,2000,4,Rs.,3.1,5,975,351
311546,Shree Rathnam,0,800,2,Rs.,0.0,3,916,351
553,Haldiram's,0,600,2,Rs.,3.8,472,243,351
3338,Novelty Dairy & Stores,0,200,1,Rs.,4.1,352,932,351
6202,Titu Restaurant,0,300,1,Rs.,2.9,13,975,351
6203,Armaan's Restaurant,0,500,2,Rs.,2.8,8,975,351
18337762,Royal Cakes,0,200,1,Rs.,0.0,1,916,351
18419886,Chicken Biryani Centre,0,200,1,Rs.,0.0,2,916,351
8987,Ekta Restaurant,0,200,1,Rs.,0.0,2,916,351
9879,Gulati Food Corner,0,150,1,Rs.,0.0,2,916,351
18355127,Muradabadi Shahi Biryani & Chicken Corner,0,400,1,Rs.,0.0,0,916,351
18472678,Garam Masala,0,300,1,Rs.,0.0,0,916,351
18357956,Rara Dragon,0,500,2,Rs.,0.0,0,916,351
18472675,Kolkatta Kathi Roll,0,150,1,Rs.,0.0,0,916,351
18312639,Street Cafe,0,300,1,Rs.,0.0,0,916,351
308195,Lahori Gate,0,1800,3,Rs.,3.5,148,243,320
1397,Juneja's Eating Plaza,0,700,2,Rs.,3.4,98,975,360
307223,Sugar Blossoms,0,300,1,Rs.,3.6,58,243,351
305604,Subway,0,500,2,Rs.,3.2,66,975,360
658,Cafe Coffee Day,0,450,1,Rs.,2.3,52,737,351
18180072,Kolcata Bengali Dhaba,0,100,1,Rs.,0.0,0,916,351
18358663,Dhaba Cash 'n' Carry Kitchen Chur Chur Naan,0,150,1,Rs.,0.0,0,916,351
18416845,Al-Karim,0,350,1,Rs.,0.0,0,916,351
18427203,Colonel's Kebabs & Curries,0,600,2,Rs.,0.0,0,916,351
18357541,Mukesh Bhojnalaya,0,300,1,Rs.,0.0,0,916,351
18416842,U.P. Al-Flah Restaurant,0,350,1,Rs.,0.0,0,916,351
18313112,Taste of India,0,1000,3,Rs.,0.0,0,916,392
18403469,Aapka Mangal Restaurant,0,500,2,Rs.,0.0,0,916,351
18489807,Dolphin - The Food Cafe,0,300,1,Rs.,0.0,0,916,351
305181,Aakash Sweets & Caterers,0,150,1,Rs.,0.0,0,916,351
18358665,Coffee Shop,0,1000,3,Rs.,0.0,0,916,351
18489805,Burger Wala,0,200,1,Rs.,0.0,1,916,351
311666,Mughal-E-Zaika,0,500,2,Rs.,0.0,0,916,351
312970,New Royal Blue Dhaba,0,300,1,Rs.,0.0,0,916,351
18415377,Sunil Punjabi Dhaba,0,150,1,Rs.,0.0,0,916,351
18358661,Kaka De Dhaba,0,350,1,Rs.,0.0,0,916,351
18414467,Chatori Zubaan Chur Chur Naan,0,100,1,Rs.,0.0,0,916,351
18414511,JD's Restaurant,0,350,1,Rs.,0.0,0,916,351
18489534,Sunita Dhaba,0,250,1,Rs.,0.0,0,916,351
18356819,Mathura Lassi Wala,0,250,1,Rs.,0.0,0,916,351
18261723,Burger Point,0,400,1,Rs.,3.3,78,975,351
18455531,Bun Intended,0,850,2,Rs.,3.9,50,243,360
18365877,Behrouz Biryani,0,600,2,Rs.,3.6,61,243,360
7654,Kolkata Kathi Roll,0,150,1,Rs.,3.6,82,243,351
18357542,Food For Thought,0,700,2,Rs.,3.8,55,243,360
18375421,The Salad Bowl,0,800,2,Rs.,3.5,34,243,360
313398,Ramjee's,0,150,1,Rs.,3.3,62,975,360
18458339,The Midnight Heroes,0,950,2,Rs.,3.7,41,243,360
7658,Green Chick Chop,0,350,1,Rs.,3.5,52,243,351
18272382,Punjabee's Darbar,0,700,2,Rs.,3.0,34,975,360
311609,Chatorey Chacha,0,350,1,Rs.,3.3,51,975,351
650,Cafe Coffee Day,0,450,1,Rs.,2.5,52,975,351
5135,Express Dhaba,0,650,2,Rs.,2.7,68,975,360
305162,Pepper Corn Express,0,800,2,Rs.,3.4,50,975,360
18353692,Vadapav Junction & More,0,350,1,Rs.,3.3,37,975,360
18409190,PSR Foods,0,100,1,Rs.,0.0,0,916,351
18465802,Aradhya Restaurant,0,200,1,Rs.,0.0,0,916,351
301229,Kitchen King,0,450,1,Rs.,2.6,53,975,360
303583,Teflas,0,300,1,Rs.,3.4,53,975,351
303604,Qureshi,0,350,1,Rs.,3.0,27,975,351
3636,Gopala,0,150,1,Rs.,3.0,12,975,351
5537,New Vishal Corner,0,250,1,Rs.,3.1,14,975,351
18355123,Joost Juice Bar,0,300,1,Rs.,3.2,9,975,351
312790,New Punjabi Khana,0,200,1,Rs.,3.1,8,975,351
18393213,Bhimsain's Bengali Sweet House,0,450,1,Rs.,2.9,4,975,351
5536,Bawa Snacks Corner,0,150,1,Rs.,2.8,11,975,351
18412898,Al Mughal,0,250,1,Rs.,0.0,2,916,351
9210,Gupta Rasoi,0,200,1,Rs.,0.0,1,916,351
5528,Anupama Restaurant,0,150,1,Rs.,0.0,1,916,351
17953929,Cafe Einstein,0,550,2,Rs.,0.0,1,916,351
2703,Paras Chicken Point,0,400,1,Rs.,0.0,1,916,351
18478963,Ralhan Eating Corner,0,200,1,Rs.,0.0,0,916,351
18355121,Delicious Eating Corner,0,400,1,Rs.,0.0,0,916,351
3041,Maxims Pastry Shop,0,300,1,Rs.,4.2,729,932,351
8959,Asian Haus,0,1500,3,Rs.,4.1,686,932,360
2583,Cafe 27,0,1550,3,Rs.,3.6,455,243,392
18441798,Uncultured Cafe & Bar,0,1500,3,Rs.,4.3,90,932,392
18277019,Midnight Bites,0,550,2,Rs.,3.1,10,975,351
311824,Halal Pizza Fun,0,450,1,Rs.,3.1,7,975,351
300020,New Laziz,0,550,2,Rs.,2.9,6,975,351
18228903,Yo Wok,0,750,2,Rs.,2.8,4,975,392
18254540,Halal Pizza 'n' Joy,0,450,1,Rs.,0.0,2,916,351
309675,Muradabad Ki Mashoor Sama Chicken Biryani,0,350,1,Rs.,2.9,5,975,351
18424209,Stuffed Kathi Roll,0,250,1,Rs.,0.0,1,916,351
18256780,Kebab Gallery,0,400,1,Rs.,0.0,3,916,351
17989110,Sher e Punjab Rasoi,0,400,1,Rs.,0.0,1,916,351
18222029,Rana Sweets and Restaurant,0,200,1,Rs.,0.0,1,916,351
313287,Flavors Of London,0,200,1,Rs.,0.0,1,916,351
308128,Yadav Chaat Bhandar,0,100,1,Rs.,0.0,1,916,351
18231755,Aggarwal Sweets Centre,0,200,1,Rs.,0.0,1,916,351
302782,Rastogi Sweets & Caterers,0,100,1,Rs.,0.0,1,916,351
306747,Nand Bhai Chholey Bhature,0,100,1,Rs.,0.0,1,916,351
312161,Flavours Of London,0,200,1,Rs.,0.0,0,916,351
306657,N.S. Pizza Point,0,200,1,Rs.,0.0,0,916,351
18350870,It's Pizza Town,0,500,2,Rs.,0.0,1,916,351
18431173,Kairi The Royal Taste,0,400,1,Rs.,0.0,0,916,351
18406823,Momozone,0,150,1,Rs.,0.0,0,916,351
18369764,Sahi Pakde Hain,0,550,2,Rs.,0.0,0,916,351
18378581,Maggi Point,0,350,1,Rs.,0.0,0,916,351
18372324,Kasba,0,250,1,Rs.,0.0,0,916,351
17989108,Dinesh Ka Mithila Dhaba,0,150,1,Rs.,0.0,0,916,351
18366001,Baba Ka Dhaba,0,200,1,Rs.,0.0,0,916,351
18368003,Foji Bhai Hotel,0,100,1,Rs.,0.0,0,916,351
18466429,Pritam Tiffin Service,0,100,1,Rs.,0.0,0,916,351
18431105,Surprise - Bakers & Bites,0,400,1,Rs.,0.0,0,916,351
18354985,Amul Ice-Cream Parlour,0,200,1,Rs.,0.0,1,916,351
18414503,Sunny Restaurant & Tiffin,0,400,1,Rs.,0.0,0,916,351
308769,Cafe Coffee Day,0,450,1,Rs.,3.4,29,975,351
2608,South Indian Food,0,150,1,Rs.,3.1,14,975,351
6394,Punjabi Tadka,0,250,1,Rs.,2.8,11,975,351
1867,Snack Bar,0,250,1,Rs.,3.0,11,975,351
2236,Meethas Sweets,0,200,1,Rs.,2.8,4,975,351
18219516,China King,0,500,2,Rs.,3.1,8,975,351
305517,Amritsari Xpress,0,300,1,Rs.,3.0,6,975,351
305516,Mahipal Dhaba,0,200,1,Rs.,2.8,8,975,351
18334429,B Two,0,400,1,Rs.,3.0,7,975,351
311570,Jalsa,0,450,1,Rs.,2.7,6,975,360
18456724,The Belly Giggles,0,600,2,Rs.,3.0,4,975,351
18393436,Chip N Dale,0,400,1,Rs.,0.0,2,916,351
18247034,Cake Away,0,700,2,Rs.,3.0,5,975,351
309026,Chawla Fast Food,0,300,1,Rs.,2.9,4,975,351
18416831,Safdarjung Club,0,450,1,Rs.,0.0,1,916,351
18496493,Starup Catering,0,300,1,Rs.,0.0,1,916,351
18291208,Laziz Foods,0,400,1,Rs.,0.0,2,916,351
18416859,Amor Kitchen,0,400,1,Rs.,0.0,2,916,351
18331664,Home Kitchen,0,350,1,Rs.,0.0,1,916,351
18334432,Riyaz Biryani Corner,0,300,1,Rs.,0.0,2,916,351
18285204,The Chinese & Thai Restaurant,0,300,1,Rs.,0.0,1,916,351
18285734,Mummy's Food Corner,0,300,1,Rs.,0.0,2,916,351
312032,Tulicakes,0,300,1,Rs.,3.4,31,975,351
309893,Hey' Sugar Delhi,0,500,2,Rs.,3.7,60,243,351
18238757,Mucchad Di Chai,0,200,1,Rs.,3.7,36,243,351
7131,Touch of Punjab,0,700,2,Rs.,2.9,33,975,351
18203177,Kehar Cafe & Restaurant,0,600,2,Rs.,2.8,16,975,351
311174,The Pizza Corner,0,600,2,Rs.,2.1,39,737,360
18303720,Dark House,0,400,1,Rs.,2.8,24,975,360
308166,New Red Onion,0,800,2,Rs.,2.5,20,975,392
309874,The Upper Crust,0,550,2,Rs.,3.0,15,975,351
18368005,Let'z Eat,0,600,2,Rs.,2.7,11,975,360
