Aggregate_Rating,Rating_Text,Rating_Color,Votes
4.0,Very Good,5BA829,126
3.4,Average,CDD614,84
3.7,Good,9ACD32,96
2.5,Average,FFBA00,70
3.3,Average,CDD614,57
3.2,Average,CDD614,24
2.7,Average,FFBA00,78
3.6,Good,9ACD32,58
2.7,Average,FFBA00,55
3.1,Average,CDD614,45
3.2,Average,CDD614,63
3.6,Good,9ACD32,47
3.3,Average,CDD614,49
3.2,Average,CDD614,50
3.5,Good,9ACD32,313
3.9,Good,9ACD32,168
4.0,Very Good,5BA829,91
3.7,Good,9ACD32,282
3.8,Good,9ACD32,300
3.8,Good,9ACD32,280
4.4,Very Good,5BA829,229
4.0,Very Good,5BA829,115
4.0,Very Good,5BA829,60
4.0,Very Good,5BA829,220
3.6,Good,9ACD32,283
3.7,Good,9ACD32,196
3.5,Good,9ACD32,194
4.1,Very Good,5BA829,153
3.4,Average,CDD614,246
4.2,Very Good,5BA829,91
3.6,Good,9ACD32,186
4.0,Very Good,5BA829,129
3.6,Good,9ACD32,141
3.4,Average,CDD614,224
3.9,Good,9ACD32,178
4.1,Very Good,5BA829,101
2.9,Average,FFBA00,119
2.6,Average,FFBA00,169
3.5,Good,9ACD32,214
3.7,Good,9ACD32,146
3.5,Good,9ACD32,126
2.7,Average,FFBA00,120
2.5,Average,FFBA00,165
3.4,Average,CDD614,152
3.1,Average,CDD614,123
3.3,Average,CDD614,93
2.6,Average,FFBA00,135
4.1,Very Good,5BA829,150
3.1,Average,CDD614,140
3.2,Average,CDD614,142
2.9,Average,FFBA00,135
3.7,Good,9ACD32,83
3.1,Average,CDD614,134
3.7,Good,9ACD32,136
3.2,Average,CDD614,27
2.8,Average,FFBA00,33
2.8,Average,FFBA00,7
2.6,Average,FFBA00,26
2.5,Average,FFBA00,31
3.1,Average,CDD614,25
3.3,Average,CDD614,32
3.5,Good,9ACD32,26
2.6,Average,FFBA00,22
2.7,Average,FFBA00,29
2.6,Average,FFBA00,29
2.7,Average,FFBA00,18
3.4,Average,CDD614,20
3.1,Average,CDD614,12
2.6,Average,FFBA00,24
3.0,Average,CDD614,14
2.7,Average,FFBA00,22
2.7,Average,FFBA00,11
2.7,Average,FFBA00,16
3.2,Average,CDD614,17
3.8,Good,9ACD32,300
3.8,Good,9ACD32,280
4.4,Very Good,5BA829,229
4.2,Very Good,5BA829,89
4.0,Very Good,5BA829,115
4.0,Very Good,5BA829,60
4.0,Very Good,5BA829,220
3.7,Good,9ACD32,196
3.5,Good,9ACD32,194
4.1,Very Good,5BA829,153
3.4,Average,CDD614,246
4.2,Very Good,5BA829,91
3.6,Good,9ACD32,186
4.0,Very Good,5BA829,129
4.1,Very Good,5BA829,31
3.6,Good,9ACD32,141
3.4,Average,CDD614,224
3.8,Good,9ACD32,166
3.7,Good,9ACD32,161
3.9,Good,9ACD32,170
3.4,Average,CDD614,75
3.5,Good,9ACD32,85
3.5,Good,9ACD32,61
3.2,Average,CDD614,69
4.0,Very Good,5BA829,108
3.5,Good,9ACD32,18
3.2,Average,CDD614,28
3.5,Good,9ACD32,65
3.3,Average,CDD614,43
3.8,Good,9ACD32,41
3.3,Average,CDD614,6
3.4,Average,CDD614,36
3.5,Good,9ACD32,21
3.8,Good,9ACD32,36
3.4,Average,CDD614,41
3.3,Average,CDD614,49
3.6,Good,9ACD32,22
3.5,Good,9ACD32,36
3.1,Average,CDD614,15
3.5,Good,9ACD32,15
3.4,Average,CDD614,91
3.2,Average,CDD614,113
2.7,Average,FFBA00,128
3.9,Good,9ACD32,129
3.4,Average,CDD614,78
3.5,Good,9ACD32,75
2.8,Average,FFBA00,83
3.3,Average,CDD614,99
3.6,Good,9ACD32,95
3.1,Average,CDD614,60
4.2,Very Good,5BA829,69
3.4,Average,CDD614,59
3.5,Good,9ACD32,67
3.6,Good,9ACD32,98
3.5,Good,9ACD32,62
3.4,Average,CDD614,95
3.2,Average,CDD614,73
2.6,Average,FFBA00,77
3.8,Good,9ACD32,56
3.5,Good,9ACD32,70
0,Not rated,CBCBC8,0
0,Not rated,CBCBC8,0
0,Not rated,CBCBC8,0
0,Not rated,CBCBC8,0
4.0,Very Good,5BA829,756
4.0,Very Good,5BA829,184
3.7,Good,9ACD32,288
3.5,Good,9ACD32,217
3.9,Good,9ACD32,186
3.7,Good,9ACD32,213
3.7,Good,9ACD32,160
3.8,Good,9ACD32,122
3.2,Average,CDD614,177
3.3,Average,CDD614,102
2.6,Average,FFBA00,192
3.3,Average,CDD614,134
3.6,Good,9ACD32,168
3.1,Average,CDD614,106
2.8,Average,FFBA00,83
3.6,Good,9ACD32,126
0,Not rated,CBCBC8,1
0,Not rated,CBCBC8,2
0,Not rated,CBCBC8,1
0,Not rated,CBCBC8,0
0,Not rated,CBCBC8,1
0,Not rated,CBCBC8,1
0,Not rated,CBCBC8,0
0,Not rated,CBCBC8,0
0,Not rated,CBCBC8,0
0,Not rated,CBCBC8,0
0,Not rated,CBCBC8,0
0,Not rated,CBCBC8,0
0,Not rated,CBCBC8,0
0,Not rated,CBCBC8,0
0,Not rated,CBCBC8,0
0,Not rated,CBCBC8,0
0,Not rated,CBCBC8,0
0,Not rated,CBCBC8,0
0,Not rated,CBCBC8,0
0,Not rated,CBCBC8,0
2.6,Average,FFBA00,29
3.2,Average,CDD614,24
3.3,Average,CDD614,18
3.5,Good,9ACD32,26
3.2,Average,CDD614,19
3.3,Average,CDD614,18
3.4,Average,CDD614,21
3.3,Average,CDD614,14
2.7,Average,FFBA00,17
0,Not rated,CBCBC8,3
3.0,Average,CDD614,6
3.1,Average,CDD614,5
3.0,Average,CDD614,4
3.1,Average,CDD614,8
3.1,Average,CDD614,8
2.8,Average,FFBA00,6
0,Not rated,CBCBC8,3
3.0,Average,CDD614,6
3.0,Average,CDD614,5
0,Not rated,CBCBC8,3
3.0,Average,CDD614,7
3.0,Average,CDD614,7
0,Not rated,CBCBC8,3
0,Not rated,CBCBC8,3
3.0,Average,CDD614,7
2.9,Average,FFBA00,8
3.0,Average,CDD614,5
0,Not rated,CBCBC8,3
0,Not rated,CBCBC8,2
2.9,Average,FFBA00,5
2.9,Average,FFBA00,5
0,Not rated,CBCBC8,2
0,Not rated,CBCBC8,2
0,Not rated,CBCBC8,3
3.0,Average,CDD614,6
0,Not rated,CBCBC8,1
2.9,Average,FFBA00,6
2.9,Average,FFBA00,5
3.0,Average,CDD614,4
0,Not rated,CBCBC8,2
2.8,Average,FFBA00,5
3.0,Average,CDD614,6
3.1,Average,CDD614,4
2.9,Average,FFBA00,7
2.8,Average,FFBA00,6
3.1,Average,CDD614,5
2.7,Average,FFBA00,5
0,Not rated,CBCBC8,1
0,Not rated,CBCBC8,2
3.0,Average,CDD614,8
2.8,Average,FFBA00,6
0,Not rated,CBCBC8,2
0,Not rated,CBCBC8,0
0,Not rated,CBCBC8,2
3.0,Average,CDD614,5
0,Not rated,CBCBC8,3
3.0,Average,CDD614,4
0,Not rated,CBCBC8,2
0,Not rated,CBCBC8,2
3.1,Average,CDD614,4
4.9,Excellent,3F7E00,774
4.4,Very Good,5BA829,339
4.3,Very Good,5BA829,96
3.8,Good,9ACD32,93
3.7,Good,9ACD32,83
4.6,Excellent,3F7E00,154
3.8,Good,9ACD32,176
4.3,Very Good,5BA829,868
2.4,Poor,FF7800,17
4.2,Very Good,5BA829,22
3.6,Good,9ACD32,18
3.6,Good,9ACD32,96
4.1,Very Good,5BA829,40
3.5,Good,9ACD32,25
4.3,Very Good,5BA829,233
4.3,Very Good,5BA829,2191
3.2,Average,CDD614,16
3.7,Good,9ACD32,29
3.5,Good,9ACD32,31
3.6,Good,9ACD32,65
2.8,Average,FFBA00,31
2.8,Average,FFBA00,37
3.4,Average,CDD614,33
3.3,Average,CDD614,26
3.1,Average,CDD614,23
3.1,Average,CDD614,8
3.3,Average,CDD614,23
3.1,Average,CDD614,24
3.4,Average,CDD614,23
2.6,Average,FFBA00,20
3.2,Average,CDD614,20
3.3,Average,CDD614,21
3.3,Average,CDD614,15
3.3,Average,CDD614,15
3.1,Average,CDD614,17
3.1,Average,CDD614,7
0,Not rated,CBCBC8,3
3.1,Average,CDD614,8
3.2,Average,CDD614,17
3.2,Average,CDD614,13
3.3,Average,CDD614,20
3.2,Average,CDD614,52
2.6,Average,FFBA00,30
3.7,Good,9ACD32,25
3.1,Average,CDD614,46
2.8,Average,FFBA00,54
2.6,Average,FFBA00,26
3.2,Average,CDD614,38
3.0,Average,CDD614,33
2.7,Average,FFBA00,28
2.9,Average,FFBA00,35
3.3,Average,CDD614,27
2.8,Average,FFBA00,30
3.3,Average,CDD614,13
2.8,Average,FFBA00,29
3.6,Good,9ACD32,28
3.3,Average,CDD614,22
2.6,Average,FFBA00,27
2.8,Average,FFBA00,16
3.2,Average,CDD614,10
4.6,Excellent,3F7E00,563
3.9,Good,9ACD32,1490
3.7,Good,9ACD32,730
3.8,Good,9ACD32,1065
3.9,Good,9ACD32,870
3.7,Good,9ACD32,980
3.6,Good,9ACD32,734
3.7,Good,9ACD32,647
3.9,Good,9ACD32,622
3.3,Average,CDD614,793
3.8,Good,9ACD32,665
3.8,Good,9ACD32,706
3.8,Good,9ACD32,701
3.6,Good,9ACD32,625
3.9,Good,9ACD32,490
3.8,Good,9ACD32,227
3.7,Good,9ACD32,544
3.6,Good,9ACD32,496
3.9,Good,9ACD32,560
3.8,Good,9ACD32,468
3.5,Good,9ACD32,52
2.6,Average,FFBA00,36
2.2,Poor,FF7800,43
3.5,Good,9ACD32,28
2.6,Average,FFBA00,51
3.5,Good,9ACD32,27
3.3,Average,CDD614,23
2.8,Average,FFBA00,31
3.2,Average,CDD614,38
3.1,Average,CDD614,29
3.0,Average,CDD614,35
3.2,Average,CDD614,26
2.1,Poor,FF7800,34
3.1,Average,CDD614,33
2.7,Average,FFBA00,22
2.8,Average,FFBA00,18
2.7,Average,FFBA00,23
3.4,Average,CDD614,18
3.2,Average,CDD614,21
3.3,Average,CDD614,11
4.0,Very Good,5BA829,169
4.3,Very Good,5BA829,154
3.7,Good,9ACD32,217
4.0,Very Good,5BA829,157
4.2,Very Good,5BA829,144
3.9,Good,9ACD32,94
3.8,Good,9ACD32,196
3.5,Good,9ACD32,269
3.9,Good,9ACD32,164
3.2,Average,CDD614,241
3.8,Good,9ACD32,158
3.3,Average,CDD614,199
4.2,Very Good,5BA829,112
3.6,Good,9ACD32,213
4.1,Very Good,5BA829,151
3.4,Average,CDD614,210
4.2,Very Good,5BA829,93
3.5,Good,9ACD32,189
4.0,Very Good,5BA829,88
4.2,Very Good,5BA829,67
4.0,Very Good,5BA829,157
3.9,Good,9ACD32,94
4.4,Very Good,5BA829,83
3.6,Good,9ACD32,241
3.9,Good,9ACD32,164
3.2,Average,CDD614,241
3.8,Good,9ACD32,158
4.0,Very Good,5BA829,192
3.8,Good,9ACD32,101
3.8,Good,9ACD32,120
3.3,Average,CDD614,199
4.2,Very Good,5BA829,112
3.3,Average,CDD614,165
3.6,Good,9ACD32,213
3.9,Good,9ACD32,106
3.7,Good,9ACD32,125
4.1,Very Good,5BA829,151
4.2,Very Good,5BA829,93
3.6,Good,9ACD32,148
3.4,Average,CDD614,129
3.4,Average,CDD614,19
2.7,Average,FFBA00,61
2.4,Poor,FF7800,53
3.6,Good,9ACD32,69
2.6,Average,FFBA00,61
2.7,Average,FFBA00,67
3.5,Good,9ACD32,57
3.8,Good,9ACD32,35
3.2,Average,CDD614,75
3.7,Good,9ACD32,31
3.6,Good,9ACD32,43
3.3,Average,CDD614,38
3.3,Average,CDD614,40
2.8,Average,FFBA00,45
3.7,Good,9ACD32,26
2.9,Average,FFBA00,42
2.6,Average,FFBA00,20
3.1,Average,CDD614,13
3.2,Average,CDD614,13
3.2,Average,CDD614,39
3.2,Average,CDD614,13
3.3,Average,CDD614,19
3.1,Average,CDD614,20
3.2,Average,CDD614,20
2.6,Average,FFBA00,18
0,Not rated,CBCBC8,3
3.1,Average,CDD614,8
3.0,Average,CDD614,21
3.0,Average,CDD614,19
2.8,Average,FFBA00,9
2.4,Poor,FF7800,18
2.4,Poor,FF7800,23
3.0,Average,CDD614,5
2.8,Average,FFBA00,15
3.0,Average,CDD614,10
3.1,Average,CDD614,17
3.2,Average,CDD614,11
3.0,Average,CDD614,4
2.7,Average,FFBA00,9
2.8,Average,FFBA00,8
0,Not rated,CBCBC8,3
0,Not rated,CBCBC8,2
0,Not rated,CBCBC8,2
0,Not rated,CBCBC8,2
0,Not rated,CBCBC8,2
0,Not rated,CBCBC8,1
0,Not rated,CBCBC8,0
0,Not rated,CBCBC8,1
0,Not rated,CBCBC8,1
0,Not rated,CBCBC8,0
0,Not rated,CBCBC8,0
0,Not rated,CBCBC8,0
0,Not rated,CBCBC8,0
0,Not rated,CBCBC8,0
0,Not rated,CBCBC8,0
0,Not rated,CBCBC8,0
0,Not rated,CBCBC8,0
0,Not rated,CBCBC8,0
0,Not rated,CBCBC8,0
0,Not rated,CBCBC8,0
3.7,Good,9ACD32,49
3.6,Good,9ACD32,41
3.7,Good,9ACD32,50
2.2,Poor,FF7800,41
3.1,Average,CDD614,35
2.8,Average,FFBA00,42
2.7,Average,FFBA00,39
3.7,Good,9ACD32,23
3.3,Average,CDD614,21
3.7,Good,9ACD32,25
2.4,Poor,FF7800,38
3.3,Average,CDD614,26
3.4,Average,CDD614,16
3.4,Average,CDD614,20
3.0,Average,CDD614,33
3.2,Average,CDD614,27
3.2,Average,CDD614,6
3.2,Average,CDD614,12
3.5,Good,9ACD32,26
3.4,Average,CDD614,21
2.6,Average,FFBA00,17
3.2,Average,CDD614,7
2.8,Average,FFBA00,5
3.0,Average,CDD614,6
3.1,Average,CDD614,9
3.2,Average,CDD614,6
3.1,Average,CDD614,6
3.0,Average,CDD614,4
3.0,Average,CDD614,6
2.9,Average,FFBA00,5
3.0,Average,CDD614,4
2.9,Average,FFBA00,4
0,Not rated,CBCBC8,3
0,Not rated,CBCBC8,1
0,Not rated,CBCBC8,1
0,Not rated,CBCBC8,2
0,Not rated,CBCBC8,0
0,Not rated,CBCBC8,0
0,Not rated,CBCBC8,1
0,Not rated,CBCBC8,1
4.1,Very Good,5BA829,3495
4.2,Very Good,5BA829,1971
4.2,Very Good,5BA829,3311
4.1,Very Good,5BA829,1980
3.8,Good,9ACD32,1046
4.3,Very Good,5BA829,1887
4.9,Excellent,3F7E00,1934
3.6,Good,9ACD32,877
3.9,Good,9ACD32,3413
3.9,Good,9ACD32,1439
4.0,Very Good,5BA829,802
4.3,Very Good,5BA829,3002
3.7,Good,9ACD32,4914
4.3,Very Good,5BA829,3591
3.9,Good,9ACD32,749
4.6,Excellent,3F7E00,1691
4.1,Very Good,5BA829,636
4.2,Very Good,5BA829,1914
3.4,Average,CDD614,1523
4.3,Very Good,5BA829,3530
3.2,Average,CDD614,11
0,Not rated,CBCBC8,3
0,Not rated,CBCBC8,0
0,Not rated,CBCBC8,0
0,Not rated,CBCBC8,0
0,Not rated,CBCBC8,0
0,Not rated,CBCBC8,0
4.2,Very Good,5BA829,93
4.3,Very Good,5BA829,62
2.7,Average,FFBA00,185
3.7,Good,9ACD32,65
2.5,Average,FFBA00,65
3.1,Average,CDD614,33
3.3,Average,CDD614,17
3.2,Average,CDD614,10
0,Not rated,CBCBC8,2
2.8,Average,FFBA00,7
0,Not rated,CBCBC8,3
2.8,Average,FFBA00,9
0,Not rated,CBCBC8,1
4.9,Excellent,3F7E00,774
4.4,Very Good,5BA829,339
4.3,Very Good,5BA829,96
3.8,Good,9ACD32,93
3.7,Good,9ACD32,83
4.6,Excellent,3F7E00,154
3.8,Good,9ACD32,176
4.3,Very Good,5BA829,868
2.4,Poor,FF7800,17
4.2,Very Good,5BA829,22
3.6,Good,9ACD32,18
3.6,Good,9ACD32,96
4.1,Very Good,5BA829,40
3.5,Good,9ACD32,25
4.3,Very Good,5BA829,233
4.3,Very Good,5BA829,2191
3.2,Average,CDD614,16
3.7,Good,9ACD32,29
3.5,Good,9ACD32,31
3.6,Good,9ACD32,65
4.1,Very Good,5BA829,84
2.5,Average,FFBA00,150
3.8,Good,9ACD32,31
2.7,Average,FFBA00,185
4.3,Very Good,5BA829,48
3.9,Good,9ACD32,81
2.9,Average,FFBA00,107
3.5,Good,9ACD32,116
2.7,Average,FFBA00,96
3.5,Good,9ACD32,45
3.4,Average,CDD614,106
3.7,Good,9ACD32,16
3.6,Good,9ACD32,36
3.5,Good,9ACD32,81
3.4,Average,CDD614,70
3.7,Good,9ACD32,45
3.4,Average,CDD614,36
3.8,Good,9ACD32,40
3.8,Good,9ACD32,74
3.6,Good,9ACD32,32
2.7,Average,FFBA00,80
3.0,Average,CDD614,71
3.7,Good,9ACD32,51
3.1,Average,CDD614,68
2.3,Poor,FF7800,70
4.1,Very Good,5BA829,74
3.3,Average,CDD614,96
3.7,Good,9ACD32,21
3.6,Good,9ACD32,57
3.7,Good,9ACD32,30
3.1,Average,CDD614,57
3.4,Average,CDD614,51
2.5,Average,FFBA00,65
3.9,Good,9ACD32,22
2.9,Average,FFBA00,58
3.3,Average,CDD614,39
3.4,Average,CDD614,40
2.4,Poor,FF7800,42
3.4,Average,CDD614,54
3.6,Good,9ACD32,42
3.0,Average,CDD614,5
2.9,Average,FFBA00,6
2.8,Average,FFBA00,5
0,Not rated,CBCBC8,0
0,Not rated,CBCBC8,1
0,Not rated,CBCBC8,2
2.9,Average,FFBA00,4
0,Not rated,CBCBC8,1
0,Not rated,CBCBC8,2
0,Not rated,CBCBC8,3
0,Not rated,CBCBC8,2
0,Not rated,CBCBC8,2
2.9,Average,FFBA00,4
0,Not rated,CBCBC8,2
0,Not rated,CBCBC8,2
0,Not rated,CBCBC8,2
0,Not rated,CBCBC8,1
0,Not rated,CBCBC8,0
0,Not rated,CBCBC8,1
0,Not rated,CBCBC8,1
3.6,Good,9ACD32,148
3.4,Average,CDD614,104
3.8,Good,9ACD32,184
3.4,Average,CDD614,129
2.5,Average,FFBA00,150
4.1,Very Good,5BA829,176
4.3,Very Good,5BA829,48
3.9,Good,9ACD32,81
2.9,Average,FFBA00,107
3.5,Good,9ACD32,116
3.8,Good,9ACD32,93
2.7,Average,FFBA00,96
3.5,Good,9ACD32,45
3.4,Average,CDD614,106
3.7,Good,9ACD32,16
3.6,Good,9ACD32,36
3.5,Good,9ACD32,81
3.4,Average,CDD614,70
3.4,Average,CDD614,36
3.8,Good,9ACD32,40
3.5,Good,9ACD32,40
3.6,Good,9ACD32,45
2.7,Average,FFBA00,53
3.9,Good,9ACD32,43
3.2,Average,CDD614,25
3.2,Average,CDD614,44
3.3,Average,CDD614,35
3.3,Average,CDD614,32
3.2,Average,CDD614,8
3.3,Average,CDD614,27
3.3,Average,CDD614,15
3.2,Average,CDD614,11
2.7,Average,FFBA00,14
3.4,Average,CDD614,17
3.1,Average,CDD614,10
2.9,Average,FFBA00,27
2.8,Average,FFBA00,23
3.3,Average,CDD614,8
2.7,Average,FFBA00,19
2.5,Average,FFBA00,11
0,Not rated,CBCBC8,0
0,Not rated,CBCBC8,0
3.5,Good,9ACD32,486
4.0,Very Good,5BA829,530
3.8,Good,9ACD32,142
3.6,Good,9ACD32,183
3.9,Good,9ACD32,104
4.5,Excellent,3F7E00,76
3.5,Good,9ACD32,136
2.4,Poor,FF7800,92
3.2,Average,CDD614,23
3.4,Average,CDD614,64
3.2,Average,CDD614,88
2.7,Average,FFBA00,73
3.3,Average,CDD614,74
2.8,Average,FFBA00,73
3.2,Average,CDD614,50
3.3,Average,CDD614,59
2.5,Average,FFBA00,52
2.9,Average,FFBA00,28
4.6,Excellent,3F7E00,304
3.9,Good,9ACD32,484
3.6,Good,9ACD32,458
4.1,Very Good,5BA829,496
3.6,Good,9ACD32,430
3.7,Good,9ACD32,487
3.8,Good,9ACD32,372
4.4,Very Good,5BA829,400
3.3,Average,CDD614,489
4.1,Very Good,5BA829,267
3.5,Good,9ACD32,352
3.7,Good,9ACD32,281
3.5,Good,9ACD32,256
4.4,Very Good,5BA829,80
3.8,Good,9ACD32,173
3.8,Good,9ACD32,136
3.8,Good,9ACD32,68
3.2,Average,CDD614,138
3.5,Good,9ACD32,140
3.5,Good,9ACD32,198
3.7,Good,9ACD32,43
3.7,Good,9ACD32,74
4.1,Very Good,5BA829,37
3.9,Good,9ACD32,35
3.2,Average,CDD614,82
3.4,Average,CDD614,76
4.0,Very Good,5BA829,44
3.7,Good,9ACD32,48
3.3,Average,CDD614,62
3.5,Good,9ACD32,60
3.6,Good,9ACD32,25
2.2,Poor,FF7800,41
3.3,Average,CDD614,31
3.5,Good,9ACD32,20
2.6,Average,FFBA00,31
3.6,Good,9ACD32,23
3.5,Good,9ACD32,27
3.1,Average,CDD614,27
3.7,Good,9ACD32,26
3.3,Average,CDD614,22
4.8,Excellent,3F7E00,245
3.7,Good,9ACD32,364
3.7,Good,9ACD32,340
4.0,Very Good,5BA829,322
3.8,Good,9ACD32,305
4.2,Very Good,5BA829,327
3.7,Good,9ACD32,269
3.6,Good,9ACD32,254
3.6,Good,9ACD32,302
3.4,Average,CDD614,260
3.9,Good,9ACD32,96
4.0,Very Good,5BA829,242
3.5,Good,9ACD32,194
4.1,Very Good,5BA829,229
3.6,Good,9ACD32,243
4.0,Very Good,5BA829,219
3.7,Good,9ACD32,241
3.8,Good,9ACD32,183
3.5,Good,9ACD32,187
3.9,Good,9ACD32,181
4.9,Excellent,3F7E00,774
4.4,Very Good,5BA829,339
4.3,Very Good,5BA829,96
3.8,Good,9ACD32,93
3.7,Good,9ACD32,83
4.6,Excellent,3F7E00,154
3.8,Good,9ACD32,176
4.3,Very Good,5BA829,868
2.4,Poor,FF7800,17
4.2,Very Good,5BA829,22
3.6,Good,9ACD32,18
3.6,Good,9ACD32,96
4.1,Very Good,5BA829,40
3.5,Good,9ACD32,25
4.3,Very Good,5BA829,233
4.3,Very Good,5BA829,2191
3.2,Average,CDD614,16
3.7,Good,9ACD32,29
3.5,Good,9ACD32,31
3.6,Good,9ACD32,65
4.9,Excellent,3F7E00,774
4.4,Very Good,5BA829,339
4.3,Very Good,5BA829,96
3.8,Good,9ACD32,93
3.7,Good,9ACD32,83
4.6,Excellent,3F7E00,154
3.8,Good,9ACD32,176
4.3,Very Good,5BA829,868
2.4,Poor,FF7800,17
4.2,Very Good,5BA829,22
3.6,Good,9ACD32,18
3.6,Good,9ACD32,96
4.1,Very Good,5BA829,40
3.5,Good,9ACD32,25
4.3,Very Good,5BA829,233
4.3,Very Good,5BA829,2191
3.2,Average,CDD614,16
3.7,Good,9ACD32,29
3.5,Good,9ACD32,31
3.6,Good,9ACD32,65
4.1,Very Good,5BA829,3495
4.2,Very Good,5BA829,1971
4.2,Very Good,5BA829,3311
4.1,Very Good,5BA829,1980
3.8,Good,9ACD32,1046
4.3,Very Good,5BA829,1887
4.9,Excellent,3F7E00,1934
3.6,Good,9ACD32,877
3.9,Good,9ACD32,3413
3.9,Good,9ACD32,1439
4.0,Very Good,5BA829,802
4.3,Very Good,5BA829,3002
3.7,Good,9ACD32,4914
4.3,Very Good,5BA829,3591
3.9,Good,9ACD32,749
4.6,Excellent,3F7E00,1691
4.1,Very Good,5BA829,636
4.2,Very Good,5BA829,1914
3.4,Average,CDD614,1523
4.3,Very Good,5BA829,3530
4.1,Very Good,5BA829,3495
4.2,Very Good,5BA829,1971
4.2,Very Good,5BA829,3311
4.1,Very Good,5BA829,1980
3.8,Good,9ACD32,1046
4.3,Very Good,5BA829,1887
4.9,Excellent,3F7E00,1934
3.6,Good,9ACD32,877
3.9,Good,9ACD32,3413
3.9,Good,9ACD32,1439
4.0,Very Good,5BA829,802
4.3,Very Good,5BA829,3002
3.7,Good,9ACD32,4914
4.3,Very Good,5BA829,3591
3.9,Good,9ACD32,749
4.6,Excellent,3F7E00,1691
4.1,Very Good,5BA829,636
4.2,Very Good,5BA829,1914
3.4,Average,CDD614,1523
4.3,Very Good,5BA829,3530
4.1,Very Good,5BA829,3495
4.2,Very Good,5BA829,1971
4.2,Very Good,5BA829,3311
4.1,Very Good,5BA829,1980
3.8,Good,9ACD32,1046
4.3,Very Good,5BA829,1887
4.9,Excellent,3F7E00,1934
3.6,Good,9ACD32,877
3.9,Good,9ACD32,3413
3.9,Good,9ACD32,1439
4.0,Very Good,5BA829,802
4.3,Very Good,5BA829,3002
3.7,Good,9ACD32,4914
4.3,Very Good,5BA829,3591
3.9,Good,9ACD32,749
4.6,Excellent,3F7E00,1691
4.1,Very Good,5BA829,636
4.2,Very Good,5BA829,1914
3.4,Average,CDD614,1523
4.3,Very Good,5BA829,3530
4.1,Very Good,5BA829,3495
4.2,Very Good,5BA829,1971
4.2,Very Good,5BA829,3311
4.1,Very Good,5BA829,1980
3.8,Good,9ACD32,1046
4.3,Very Good,5BA829,1887
4.9,Excellent,3F7E00,1934
3.6,Good,9ACD32,877
3.9,Good,9ACD32,3413
3.9,Good,9ACD32,1439
4.0,Very Good,5BA829,802
4.3,Very Good,5BA829,3002
3.7,Good,9ACD32,4914
4.3,Very Good,5BA829,3591
3.9,Good,9ACD32,749
4.6,Excellent,3F7E00,1691
4.1,Very Good,5BA829,636
4.2,Very Good,5BA829,1914
3.4,Average,CDD614,1523
4.3,Very Good,5BA829,3530
4.1,Very Good,5BA829,3495
4.2,Very Good,5BA829,1971
4.2,Very Good,5BA829,3311
4.1,Very Good,5BA829,1980
3.8,Good,9ACD32,1046
4.3,Very Good,5BA829,1887
4.9,Excellent,3F7E00,1934
3.6,Good,9ACD32,877
3.9,Good,9ACD32,3413
3.9,Good,9ACD32,1439
4.0,Very Good,5BA829,802
4.3,Very Good,5BA829,3002
3.7,Good,9ACD32,4914
4.3,Very Good,5BA829,3591
3.9,Good,9ACD32,749
4.6,Excellent,3F7E00,1691
4.1,Very Good,5BA829,636
4.2,Very Good,5BA829,1914
3.4,Average,CDD614,1523
4.3,Very Good,5BA829,3530
4.1,Very Good,5BA829,3495
4.2,Very Good,5BA829,1971
4.2,Very Good,5BA829,3311
4.1,Very Good,5BA829,1980
3.8,Good,9ACD32,1046
4.3,Very Good,5BA829,1887
4.9,Excellent,3F7E00,1934
3.6,Good,9ACD32,877
3.9,Good,9ACD32,3413
3.9,Good,9ACD32,1439
4.0,Very Good,5BA829,802
4.3,Very Good,5BA829,3002
3.7,Good,9ACD32,4914
4.3,Very Good,5BA829,3591
3.9,Good,9ACD32,749
4.6,Excellent,3F7E00,1691
4.1,Very Good,5BA829,636
4.2,Very Good,5BA829,1914
3.4,Average,CDD614,1523
4.3,Very Good,5BA829,3530
3.2,Average,CDD614,20
3.2,Average,CDD614,20
2.8,Average,FFBA00,21
3.1,Average,CDD614,8
3.1,Average,CDD614,17
3.1,Average,CDD614,15
2.8,Average,FFBA00,16
2.5,Average,FFBA00,10
3.1,Average,CDD614,16
2.6,Average,FFBA00,12
2.9,Average,FFBA00,9
2.5,Average,FFBA00,6
2.7,Average,FFBA00,10
2.9,Average,FFBA00,6
0,Not rated,CBCBC8,3
3.1,Average,CDD614,5
2.7,Average,FFBA00,5
2.8,Average,FFBA00,9
3.0,Average,CDD614,9
0,Not rated,CBCBC8,2
4.1,Very Good,5BA829,3495
4.2,Very Good,5BA829,1971
4.2,Very Good,5BA829,3311
4.1,Very Good,5BA829,1980
3.8,Good,9ACD32,1046
4.3,Very Good,5BA829,1887
4.9,Excellent,3F7E00,1934
3.6,Good,9ACD32,877
3.9,Good,9ACD32,3413
3.9,Good,9ACD32,1439
4.0,Very Good,5BA829,802
4.3,Very Good,5BA829,3002
3.7,Good,9ACD32,4914
4.3,Very Good,5BA829,3591
3.9,Good,9ACD32,749
4.6,Excellent,3F7E00,1691
4.1,Very Good,5BA829,636
4.2,Very Good,5BA829,1914
3.4,Average,CDD614,1523
4.3,Very Good,5BA829,3530
